,Relationship,full_community_id_source,name_source,Ar_target,AtomicNumber_target,Density_target,MeltingPoint_target,Symbol_target,full_community_id_target,name_target
2169,IS_COMPOSED_OF,882,C95420,1538,321,26,1538,55.845,IRON,Fe
2170,IS_COMPOSED_OF,882,C95420,1246,330,25,1246,54.938044,MANGANESE,Mn
2171,IS_COMPOSED_OF,883,C95430,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2172,IS_COMPOSED_OF,883,C95430,1455,327,28,1455,58.6934,NICKEL,Ni
2173,IS_COMPOSED_OF,883,C95430,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2174,IS_COMPOSED_OF,883,C95430,1085,319,29,1085,63.546,COPPER,Cu
2175,IS_COMPOSED_OF,883,C95430,1246,330,25,1246,54.938044,MANGANESE,Mn
2176,IS_COMPOSED_OF,884,C95500,1538,321,26,1538,55.845,IRON,Fe
2177,IS_COMPOSED_OF,884,C95500,1085,319,29,1085,63.546,COPPER,Cu
2178,IS_COMPOSED_OF,884,C95500,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2179,IS_COMPOSED_OF,884,C95500,1455,327,28,1455,58.6934,NICKEL,Ni
2180,IS_COMPOSED_OF,884,C95500,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2181,IS_COMPOSED_OF,884,C95500,1538,321,26,1538,55.845,IRON,Fe
2182,IS_COMPOSED_OF,884,C95500,1455,327,28,1455,58.6934,NICKEL,Ni
2183,IS_COMPOSED_OF,884,C95500,1246,330,25,1246,54.938044,MANGANESE,Mn
2184,IS_COMPOSED_OF,885,C95510,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2185,IS_COMPOSED_OF,885,C95510,1455,327,28,1455,58.6934,NICKEL,Ni
2186,IS_COMPOSED_OF,885,C95510,1538,321,26,1538,55.845,IRON,Fe
2187,IS_COMPOSED_OF,885,C95510,1085,319,29,1085,63.546,COPPER,Cu
2188,IS_COMPOSED_OF,885,C95510,1246,330,25,1246,54.938044,MANGANESE,Mn
2189,IS_COMPOSED_OF,885,C95510,231.9,326,50,231.9,118.71,TIN,Sn
2190,IS_COMPOSED_OF,885,C95510,1455,327,28,1455,58.6934,NICKEL,Ni
2191,IS_COMPOSED_OF,885,C95510,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2192,IS_COMPOSED_OF,885,C95510,419.5,328,30,419.5,65.38,ZINC,Zn
2193,IS_COMPOSED_OF,885,C95510,1538,321,26,1538,55.845,IRON,Fe
2194,IS_COMPOSED_OF,886,C95520,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2195,IS_COMPOSED_OF,886,C95520,1455,327,28,1455,58.6934,NICKEL,Ni
2196,IS_COMPOSED_OF,886,C95520,1538,321,26,1538,55.845,IRON,Fe
2197,IS_COMPOSED_OF,886,C95520,1085,319,29,1085,63.546,COPPER,Cu
2198,IS_COMPOSED_OF,886,C95520,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2199,IS_COMPOSED_OF,886,C95520,1495,950,27,1495,58.933195,COBALT,Co
2200,IS_COMPOSED_OF,886,C95520,419.5,328,30,419.5,65.38,ZINC,Zn
2201,IS_COMPOSED_OF,886,C95520,1538,321,26,1538,55.845,IRON,Fe
2202,IS_COMPOSED_OF,886,C95520,1907,431,24,1907,51.9961,CHROMIUM,Cr
2203,IS_COMPOSED_OF,886,C95520,1455,327,28,1455,58.6934,NICKEL,Ni
2204,IS_COMPOSED_OF,886,C95520,1414,333,14,1414,28.0855,SILICON,Si
2205,IS_COMPOSED_OF,886,C95520,1246,330,25,1246,54.938044,MANGANESE,Mn
2206,IS_COMPOSED_OF,886,C95520,327.5,329,82,327.5,207.2,LEAD,Pb
2207,IS_COMPOSED_OF,886,C95520,231.9,326,50,231.9,118.71,TIN,Sn
2208,IS_COMPOSED_OF,887,C95600,1414,333,14,1414,28.0855,SILICON,Si
2209,IS_COMPOSED_OF,887,C95600,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2210,IS_COMPOSED_OF,887,C95600,1085,319,29,1085,63.546,COPPER,Cu
2211,IS_COMPOSED_OF,887,C95600,1455,327,28,1455,58.6934,NICKEL,Ni
2212,IS_COMPOSED_OF,887,C95600,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2213,IS_COMPOSED_OF,887,C95600,1414,333,14,1414,28.0855,SILICON,Si
2214,IS_COMPOSED_OF,888,C95700,1085,319,29,1085,63.546,COPPER,Cu
2215,IS_COMPOSED_OF,888,C95700,1246,330,25,1246,54.938044,MANGANESE,Mn
2216,IS_COMPOSED_OF,888,C95700,1455,327,28,1455,58.6934,NICKEL,Ni
2217,IS_COMPOSED_OF,888,C95700,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2218,IS_COMPOSED_OF,888,C95700,1538,321,26,1538,55.845,IRON,Fe
2219,IS_COMPOSED_OF,888,C95700,1455,327,28,1455,58.6934,NICKEL,Ni
2220,IS_COMPOSED_OF,888,C95700,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2221,IS_COMPOSED_OF,888,C95700,1414,333,14,1414,28.0855,SILICON,Si
2222,IS_COMPOSED_OF,888,C95700,1246,330,25,1246,54.938044,MANGANESE,Mn
2223,IS_COMPOSED_OF,888,C95700,1538,321,26,1538,55.845,IRON,Fe
2224,IS_COMPOSED_OF,889,C95710,1538,321,26,1538,55.845,IRON,Fe
2225,IS_COMPOSED_OF,889,C95710,1455,327,28,1455,58.6934,NICKEL,Ni
2226,IS_COMPOSED_OF,889,C95710,1246,330,25,1246,54.938044,MANGANESE,Mn
2227,IS_COMPOSED_OF,889,C95710,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2228,IS_COMPOSED_OF,889,C95710,1085,319,29,1085,63.546,COPPER,Cu
2229,IS_COMPOSED_OF,889,C95710,327.5,329,82,327.5,207.2,LEAD,Pb
2230,IS_COMPOSED_OF,889,C95710,1414,333,14,1414,28.0855,SILICON,Si
2231,IS_COMPOSED_OF,889,C95710,419.5,328,30,419.5,65.38,ZINC,Zn
2232,IS_COMPOSED_OF,889,C95710,231.9,326,50,231.9,118.71,TIN,Sn
2233,IS_COMPOSED_OF,889,C95710,1455,327,28,1455,58.6934,NICKEL,Ni
2234,IS_COMPOSED_OF,889,C95710,1538,321,26,1538,55.845,IRON,Fe
2235,IS_COMPOSED_OF,889,C95710,1246,330,25,1246,54.938044,MANGANESE,Mn
2236,IS_COMPOSED_OF,889,C95710,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
2237,IS_COMPOSED_OF,889,C95710,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2238,IS_COMPOSED_OF,890,C95720,1085,319,29,1085,63.546,COPPER,Cu
2239,IS_COMPOSED_OF,890,C95720,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2240,IS_COMPOSED_OF,890,C95720,1538,321,26,1538,55.845,IRON,Fe
2241,IS_COMPOSED_OF,890,C95720,1455,327,28,1455,58.6934,NICKEL,Ni
2242,IS_COMPOSED_OF,890,C95720,1246,330,25,1246,54.938044,MANGANESE,Mn
2243,IS_COMPOSED_OF,890,C95720,1907,431,24,1907,51.9961,CHROMIUM,Cr
2244,IS_COMPOSED_OF,890,C95720,1246,330,25,1246,54.938044,MANGANESE,Mn
2245,IS_COMPOSED_OF,890,C95720,1414,333,14,1414,28.0855,SILICON,Si
2246,IS_COMPOSED_OF,890,C95720,231.9,326,50,231.9,118.71,TIN,Sn
2247,IS_COMPOSED_OF,890,C95720,1538,321,26,1538,55.845,IRON,Fe
2248,IS_COMPOSED_OF,890,C95720,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2249,IS_COMPOSED_OF,890,C95720,1455,327,28,1455,58.6934,NICKEL,Ni
2250,IS_COMPOSED_OF,890,C95720,327.5,329,82,327.5,207.2,LEAD,Pb
2251,IS_COMPOSED_OF,890,C95720,419.5,328,30,419.5,65.38,ZINC,Zn
2252,IS_COMPOSED_OF,891,C95800,1455,327,28,1455,58.6934,NICKEL,Ni
2253,IS_COMPOSED_OF,891,C95800,1538,321,26,1538,55.845,IRON,Fe
2254,IS_COMPOSED_OF,891,C95800,1246,330,25,1246,54.938044,MANGANESE,Mn
2255,IS_COMPOSED_OF,891,C95800,1085,319,29,1085,63.546,COPPER,Cu
2256,IS_COMPOSED_OF,891,C95800,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2257,IS_COMPOSED_OF,891,C95800,1455,327,28,1455,58.6934,NICKEL,Ni
2258,IS_COMPOSED_OF,891,C95800,1246,330,25,1246,54.938044,MANGANESE,Mn
2259,IS_COMPOSED_OF,891,C95800,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2260,IS_COMPOSED_OF,891,C95800,1414,333,14,1414,28.0855,SILICON,Si
2261,IS_COMPOSED_OF,891,C95800,1538,321,26,1538,55.845,IRON,Fe
2262,IS_COMPOSED_OF,891,C95800,327.5,329,82,327.5,207.2,LEAD,Pb
2263,IS_COMPOSED_OF,892,C95810,1538,321,26,1538,55.845,IRON,Fe
2264,IS_COMPOSED_OF,892,C95810,1455,327,28,1455,58.6934,NICKEL,Ni
2265,IS_COMPOSED_OF,892,C95810,1085,319,29,1085,63.546,COPPER,Cu
2266,IS_COMPOSED_OF,892,C95810,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2267,IS_COMPOSED_OF,892,C95810,1246,330,25,1246,54.938044,MANGANESE,Mn
2268,IS_COMPOSED_OF,892,C95810,1538,321,26,1538,55.845,IRON,Fe
2269,IS_COMPOSED_OF,892,C95810,1246,330,25,1246,54.938044,MANGANESE,Mn
2270,IS_COMPOSED_OF,892,C95810,1414,333,14,1414,28.0855,SILICON,Si
2271,IS_COMPOSED_OF,892,C95810,650,323,12,650,24.305,MAGNESIUM,Mg
2272,IS_COMPOSED_OF,892,C95810,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2273,IS_COMPOSED_OF,892,C95810,419.5,328,30,419.5,65.38,ZINC,Zn
2274,IS_COMPOSED_OF,892,C95810,327.5,329,82,327.5,207.2,LEAD,Pb
2275,IS_COMPOSED_OF,892,C95810,1455,327,28,1455,58.6934,NICKEL,Ni
2276,IS_COMPOSED_OF,893,C95820,1538,321,26,1538,55.845,IRON,Fe
2277,IS_COMPOSED_OF,893,C95820,1455,327,28,1455,58.6934,NICKEL,Ni
2278,IS_COMPOSED_OF,893,C95820,1085,319,29,1085,63.546,COPPER,Cu
2279,IS_COMPOSED_OF,893,C95820,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2280,IS_COMPOSED_OF,893,C95820,327.5,329,82,327.5,207.2,LEAD,Pb
2281,IS_COMPOSED_OF,893,C95820,1414,333,14,1414,28.0855,SILICON,Si
2282,IS_COMPOSED_OF,893,C95820,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2283,IS_COMPOSED_OF,893,C95820,1538,321,26,1538,55.845,IRON,Fe
2284,IS_COMPOSED_OF,893,C95820,231.9,326,50,231.9,118.71,TIN,Sn
2285,IS_COMPOSED_OF,893,C95820,419.5,328,30,419.5,65.38,ZINC,Zn
2286,IS_COMPOSED_OF,893,C95820,1246,330,25,1246,54.938044,MANGANESE,Mn
2287,IS_COMPOSED_OF,893,C95820,1455,327,28,1455,58.6934,NICKEL,Ni
2288,IS_COMPOSED_OF,894,C95900,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2289,IS_COMPOSED_OF,894,C95900,1538,321,26,1538,55.845,IRON,Fe
2290,IS_COMPOSED_OF,894,C95900,1246,330,25,1246,54.938044,MANGANESE,Mn
2291,IS_COMPOSED_OF,894,C95900,1538,321,26,1538,55.845,IRON,Fe
2292,IS_COMPOSED_OF,894,C95900,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2293,IS_COMPOSED_OF,894,C95900,1455,327,28,1455,58.6934,NICKEL,Ni
2294,IS_COMPOSED_OF,894,C95900,1085,319,29,1085,63.546,COPPER,Cu
2295,IS_COMPOSED_OF,895,C80100,1085,319,29,1085,63.546,COPPER,Cu
2296,IS_COMPOSED_OF,896,C80300,961.8,429,47,961.8,107.8682,SILVER,Ag
2297,IS_COMPOSED_OF,896,C80300,1085,319,29,1085,63.546,COPPER,Cu
2298,IS_COMPOSED_OF,896,C80300,816.8,944,33,816.8,74.9216,ARSENIC,As
2299,IS_COMPOSED_OF,897,C80410,1085,319,29,1085,63.546,COPPER,Cu
2300,IS_COMPOSED_OF,898,C80500,1085,319,29,1085,63.546,COPPER,Cu
2301,IS_COMPOSED_OF,898,C80500,961.8,429,47,961.8,107.8682,SILVER,Ag
2302,IS_COMPOSED_OF,898,C80500,2076,946,5,2076,10.811,BORON,B
2303,IS_COMPOSED_OF,899,C80700,1085,319,29,1085,63.546,COPPER,Cu
2304,IS_COMPOSED_OF,899,C80700,2076,946,5,2076,10.811,BORON,B
2305,IS_COMPOSED_OF,900,C80900,961.8,429,47,961.8,107.8682,SILVER,Ag
2306,IS_COMPOSED_OF,900,C80900,1085,319,29,1085,63.546,COPPER,Cu
2307,IS_COMPOSED_OF,901,C81100,1085,319,29,1085,63.546,COPPER,Cu
2308,IS_COMPOSED_OF,902,C81200,1085,319,29,1085,63.546,COPPER,Cu
2309,IS_COMPOSED_OF,902,C81200,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
2310,IS_COMPOSED_OF,903,C81300,1085,319,29,1085,63.546,COPPER,Cu
2311,IS_COMPOSED_OF,903,C81300,1287,948,4,1287,9.012182,BERYLLIUM ,Be
2312,IS_COMPOSED_OF,903,C81300,1495,950,27,1495,58.933195,COBALT,Co
2313,IS_COMPOSED_OF,904,C81400,1907,431,24,1907,51.9961,CHROMIUM,Cr
2314,IS_COMPOSED_OF,904,C81400,1907,431,24,1907,51.9961,CHROMIUM,Cr
2315,IS_COMPOSED_OF,904,C81400,1287,948,4,1287,9.012182,BERYLLIUM ,Be
2316,IS_COMPOSED_OF,904,C81400,1085,319,29,1085,63.546,COPPER,Cu
2317,IS_COMPOSED_OF,905,C81500,1907,431,24,1907,51.9961,CHROMIUM,Cr
2318,IS_COMPOSED_OF,905,C81500,231.9,326,50,231.9,118.71,TIN,Sn
2319,IS_COMPOSED_OF,905,C81500,1414,333,14,1414,28.0855,SILICON,Si
2320,IS_COMPOSED_OF,905,C81500,419.5,328,30,419.5,65.38,ZINC,Zn
2321,IS_COMPOSED_OF,905,C81500,327.5,329,82,327.5,207.2,LEAD,Pb
2322,IS_COMPOSED_OF,905,C81500,1538,321,26,1538,55.845,IRON,Fe
2323,IS_COMPOSED_OF,905,C81500,1907,431,24,1907,51.9961,CHROMIUM,Cr
2324,IS_COMPOSED_OF,905,C81500,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2325,IS_COMPOSED_OF,905,C81500,1085,319,29,1085,63.546,COPPER,Cu
2326,IS_COMPOSED_OF,906,C81540,1414,333,14,1414,28.0855,SILICON,Si
2327,IS_COMPOSED_OF,906,C81540,1455,327,28,1455,58.6934,NICKEL,Ni
2328,IS_COMPOSED_OF,906,C81540,1085,319,29,1085,63.546,COPPER,Cu
2329,IS_COMPOSED_OF,906,C81540,1907,431,24,1907,51.9961,CHROMIUM,Cr
2330,IS_COMPOSED_OF,906,C81540,419.5,328,30,419.5,65.38,ZINC,Zn
2331,IS_COMPOSED_OF,906,C81540,1907,431,24,1907,51.9961,CHROMIUM,Cr
2332,IS_COMPOSED_OF,906,C81540,1538,321,26,1538,55.845,IRON,Fe
2333,IS_COMPOSED_OF,906,C81540,327.5,329,82,327.5,207.2,LEAD,Pb
2334,IS_COMPOSED_OF,906,C81540,1455,327,28,1455,58.6934,NICKEL,Ni
2335,IS_COMPOSED_OF,906,C81540,231.9,326,50,231.9,118.71,TIN,Sn
2336,IS_COMPOSED_OF,906,C81540,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2337,IS_COMPOSED_OF,906,C81540,1414,333,14,1414,28.0855,SILICON,Si
2338,IS_COMPOSED_OF,907,C81700,1455,327,28,1455,58.6934,NICKEL,Ni
2339,IS_COMPOSED_OF,907,C81700,961.8,429,47,961.8,107.8682,SILVER,Ag
2340,IS_COMPOSED_OF,907,C81700,1085,319,29,1085,63.546,COPPER,Cu
2341,IS_COMPOSED_OF,907,C81700,1287,948,4,1287,9.012182,BERYLLIUM ,Be
2342,IS_COMPOSED_OF,907,C81700,961.8,429,47,961.8,107.8682,SILVER,Ag
2343,IS_COMPOSED_OF,907,C81700,1495,950,27,1495,58.933195,COBALT,Co
2344,IS_COMPOSED_OF,907,C81700,1455,327,28,1455,58.6934,NICKEL,Ni
2345,IS_COMPOSED_OF,908,C81800,1085,319,29,1085,63.546,COPPER,Cu
2346,IS_COMPOSED_OF,908,C81800,961.8,429,47,961.8,107.8682,SILVER,Ag
2347,IS_COMPOSED_OF,908,C81800,961.8,429,47,961.8,107.8682,SILVER,Ag
2348,IS_COMPOSED_OF,908,C81800,1287,948,4,1287,9.012182,BERYLLIUM ,Be
2349,IS_COMPOSED_OF,908,C81800,1495,950,27,1495,58.933195,COBALT,Co
2350,IS_COMPOSED_OF,909,C82100,1085,319,29,1085,63.546,COPPER,Cu
2351,IS_COMPOSED_OF,909,C82100,1455,327,28,1455,58.6934,NICKEL,Ni
2352,IS_COMPOSED_OF,909,C82100,1287,948,4,1287,9.012182,BERYLLIUM ,Be
2353,IS_COMPOSED_OF,909,C82100,1455,327,28,1455,58.6934,NICKEL,Ni
2354,IS_COMPOSED_OF,909,C82100,1495,950,27,1495,58.933195,COBALT,Co
2355,IS_COMPOSED_OF,910,C82200,1455,327,28,1455,58.6934,NICKEL,Ni
2356,IS_COMPOSED_OF,910,C82200,1287,948,4,1287,9.012182,BERYLLIUM ,Be
2357,IS_COMPOSED_OF,910,C82200,1414,333,14,1414,28.0855,SILICON,Si
2358,IS_COMPOSED_OF,910,C82200,1495,950,27,1495,58.933195,COBALT,Co
2359,IS_COMPOSED_OF,910,C82200,1085,319,29,1085,63.546,COPPER,Cu
2360,IS_COMPOSED_OF,910,C82200,1455,327,28,1455,58.6934,NICKEL,Ni
2361,IS_COMPOSED_OF,911,C82500,1414,333,14,1414,28.0855,SILICON,Si
2362,IS_COMPOSED_OF,911,C82500,1538,321,26,1538,55.845,IRON,Fe
2363,IS_COMPOSED_OF,911,C82500,1287,948,4,1287,9.012182,BERYLLIUM ,Be
2364,IS_COMPOSED_OF,911,C82500,1495,950,27,1495,58.933195,COBALT,Co
2365,IS_COMPOSED_OF,911,C82500,419.5,328,30,419.5,65.38,ZINC,Zn
2366,IS_COMPOSED_OF,911,C82500,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2367,IS_COMPOSED_OF,911,C82500,327.5,329,82,327.5,207.2,LEAD,Pb
2368,IS_COMPOSED_OF,911,C82500,1085,319,29,1085,63.546,COPPER,Cu
2369,IS_COMPOSED_OF,911,C82500,1907,431,24,1907,51.9961,CHROMIUM,Cr
2370,IS_COMPOSED_OF,911,C82500,1414,333,14,1414,28.0855,SILICON,Si
2371,IS_COMPOSED_OF,911,C82500,1455,327,28,1455,58.6934,NICKEL,Ni
2372,IS_COMPOSED_OF,911,C82500,231.9,326,50,231.9,118.71,TIN,Sn
2373,IS_COMPOSED_OF,912,C82510,1414,333,14,1414,28.0855,SILICON,Si
2374,IS_COMPOSED_OF,912,C82510,1495,950,27,1495,58.933195,COBALT,Co
2375,IS_COMPOSED_OF,912,C82510,1907,431,24,1907,51.9961,CHROMIUM,Cr
2376,IS_COMPOSED_OF,912,C82510,327.5,329,82,327.5,207.2,LEAD,Pb
2377,IS_COMPOSED_OF,912,C82510,231.9,326,50,231.9,118.71,TIN,Sn
2378,IS_COMPOSED_OF,912,C82510,1538,321,26,1538,55.845,IRON,Fe
2379,IS_COMPOSED_OF,912,C82510,1287,948,4,1287,9.012182,BERYLLIUM ,Be
2380,IS_COMPOSED_OF,912,C82510,419.5,328,30,419.5,65.38,ZINC,Zn
2381,IS_COMPOSED_OF,912,C82510,1455,327,28,1455,58.6934,NICKEL,Ni
2382,IS_COMPOSED_OF,912,C82510,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2383,IS_COMPOSED_OF,912,C82510,1085,319,29,1085,63.546,COPPER,Cu
2384,IS_COMPOSED_OF,912,C82510,1414,333,14,1414,28.0855,SILICON,Si
2385,IS_COMPOSED_OF,913,C82600,1414,333,14,1414,28.0855,SILICON,Si
2386,IS_COMPOSED_OF,913,C82600,1495,950,27,1495,58.933195,COBALT,Co
2387,IS_COMPOSED_OF,913,C82600,419.5,328,30,419.5,65.38,ZINC,Zn
2388,IS_COMPOSED_OF,913,C82600,327.5,329,82,327.5,207.2,LEAD,Pb
2389,IS_COMPOSED_OF,913,C82600,1414,333,14,1414,28.0855,SILICON,Si
2390,IS_COMPOSED_OF,913,C82600,1455,327,28,1455,58.6934,NICKEL,Ni
2391,IS_COMPOSED_OF,913,C82600,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2392,IS_COMPOSED_OF,913,C82600,1287,948,4,1287,9.012182,BERYLLIUM ,Be
2393,IS_COMPOSED_OF,913,C82600,1085,319,29,1085,63.546,COPPER,Cu
2394,IS_COMPOSED_OF,913,C82600,1538,321,26,1538,55.845,IRON,Fe
2395,IS_COMPOSED_OF,913,C82600,1907,431,24,1907,51.9961,CHROMIUM,Cr
2396,IS_COMPOSED_OF,913,C82600,231.9,326,50,231.9,118.71,TIN,Sn
2397,IS_COMPOSED_OF,914,C82700,1455,327,28,1455,58.6934,NICKEL,Ni
2398,IS_COMPOSED_OF,914,C82700,419.5,328,30,419.5,65.38,ZINC,Zn
2399,IS_COMPOSED_OF,914,C82700,1085,319,29,1085,63.546,COPPER,Cu
2400,IS_COMPOSED_OF,914,C82700,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2401,IS_COMPOSED_OF,914,C82700,1538,321,26,1538,55.845,IRON,Fe
2402,IS_COMPOSED_OF,914,C82700,1455,327,28,1455,58.6934,NICKEL,Ni
2403,IS_COMPOSED_OF,914,C82700,327.5,329,82,327.5,207.2,LEAD,Pb
2404,IS_COMPOSED_OF,914,C82700,1414,333,14,1414,28.0855,SILICON,Si
2405,IS_COMPOSED_OF,914,C82700,1907,431,24,1907,51.9961,CHROMIUM,Cr
2406,IS_COMPOSED_OF,914,C82700,231.9,326,50,231.9,118.71,TIN,Sn
2407,IS_COMPOSED_OF,914,C82700,1287,948,4,1287,9.012182,BERYLLIUM ,Be
2408,IS_COMPOSED_OF,915,C82800,1414,333,14,1414,28.0855,SILICON,Si
2409,IS_COMPOSED_OF,915,C82800,660.3,322,13,660.3,26.981539,ALUMINUM,Al
2410,IS_COMPOSED_OF,915,C82800,1287,948,4,1287,9.012182,BERYLLIUM ,Be
2411,IS_COMPOSED_OF,915,C82800,1085,319,29,1085,63.546,COPPER,Cu
2412,IS_COMPOSED_OF,915,C82800,327.5,329,82,327.5,207.2,LEAD,Pb
2413,IS_COMPOSED_OF,915,C82800,1455,327,28,1455,58.6934,NICKEL,Ni
2414,IS_COMPOSED_OF,915,C82800,1538,321,26,1538,55.845,IRON,Fe
2415,IS_COMPOSED_OF,915,C82800,231.9,326,50,231.9,118.71,TIN,Sn
2416,IS_COMPOSED_OF,915,C82800,1907,431,24,1907,51.9961,CHROMIUM,Cr
2417,IS_COMPOSED_OF,915,C82800,1495,950,27,1495,58.933195,COBALT,Co
2418,IS_COMPOSED_OF,915,C82800,419.5,328,30,419.5,65.38,ZINC,Zn
2419,IS_COMPOSED_OF,915,C82800,1414,333,14,1414,28.0855,SILICON,Si
2420,IS_COMPOSED_OF,916,C98200,231.9,326,50,231.9,118.71,TIN,Sn
2421,IS_COMPOSED_OF,916,C98200,327.5,329,82,327.5,207.2,LEAD,Pb
2422,IS_COMPOSED_OF,916,C98200,419.5,328,30,419.5,65.38,ZINC,Zn
2423,IS_COMPOSED_OF,916,C98200,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
2424,IS_COMPOSED_OF,916,C98200,1085,319,29,1085,63.546,COPPER,Cu
2425,IS_COMPOSED_OF,916,C98200,630.5,331,51,630.5,121.76,ANTIMONY,Sb
2426,IS_COMPOSED_OF,916,C98200,1538,321,26,1538,55.845,IRON,Fe
2427,IS_COMPOSED_OF,916,C98200,231.9,326,50,231.9,118.71,TIN,Sn
2428,IS_COMPOSED_OF,916,C98200,327.5,329,82,327.5,207.2,LEAD,Pb
2429,IS_COMPOSED_OF,916,C98200,1455,327,28,1455,58.6934,NICKEL,Ni
2430,IS_COMPOSED_OF,917,C98400,327.5,329,82,327.5,207.2,LEAD,Pb
2431,IS_COMPOSED_OF,917,C98400,327.5,329,82,327.5,207.2,LEAD,Pb
2432,IS_COMPOSED_OF,917,C98400,630.5,331,51,630.5,121.76,ANTIMONY,Sb
2433,IS_COMPOSED_OF,917,C98400,1455,327,28,1455,58.6934,NICKEL,Ni
2434,IS_COMPOSED_OF,917,C98400,1085,319,29,1085,63.546,COPPER,Cu
2435,IS_COMPOSED_OF,917,C98400,419.5,328,30,419.5,65.38,ZINC,Zn
2436,IS_COMPOSED_OF,917,C98400,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
2437,IS_COMPOSED_OF,917,C98400,1538,321,26,1538,55.845,IRON,Fe
2438,IS_COMPOSED_OF,917,C98400,231.9,326,50,231.9,118.71,TIN,Sn
2439,IS_COMPOSED_OF,917,C98400,961.8,429,47,961.8,107.8682,SILVER,Ag
2440,IS_COMPOSED_OF,918,C98600,327.5,329,82,327.5,207.2,LEAD,Pb
2441,IS_COMPOSED_OF,918,C98600,1085,319,29,1085,63.546,COPPER,Cu
2442,IS_COMPOSED_OF,918,C98600,1085,319,29,1085,63.546,COPPER,Cu
2443,IS_COMPOSED_OF,918,C98600,1538,321,26,1538,55.845,IRON,Fe
2444,IS_COMPOSED_OF,918,C98600,961.8,429,47,961.8,107.8682,SILVER,Ag
2445,IS_COMPOSED_OF,918,C98600,327.5,329,82,327.5,207.2,LEAD,Pb
2446,IS_COMPOSED_OF,918,C98600,231.9,326,50,231.9,118.71,TIN,Sn
2447,IS_COMPOSED_OF,919,C98800,327.5,329,82,327.5,207.2,LEAD,Pb
2448,IS_COMPOSED_OF,919,C98800,1085,319,29,1085,63.546,COPPER,Cu
2449,IS_COMPOSED_OF,919,C98800,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
2450,IS_COMPOSED_OF,919,C98800,1085,319,29,1085,63.546,COPPER,Cu
2451,IS_COMPOSED_OF,919,C98800,1538,321,26,1538,55.845,IRON,Fe
2452,IS_COMPOSED_OF,919,C98800,961.8,429,47,961.8,107.8682,SILVER,Ag
2453,IS_COMPOSED_OF,919,C98800,327.5,329,82,327.5,207.2,LEAD,Pb
2454,IS_COMPOSED_OF,919,C98800,419.5,328,30,419.5,65.38,ZINC,Zn
2455,IS_COMPOSED_OF,919,C98800,231.9,326,50,231.9,118.71,TIN,Sn
2456,IS_COMPOSED_OF,920,C98820,231.9,326,50,231.9,118.71,TIN,Sn
2457,IS_COMPOSED_OF,920,C98820,327.5,329,82,327.5,207.2,LEAD,Pb
2458,IS_COMPOSED_OF,920,C98820,1538,321,26,1538,55.845,IRON,Fe
2459,IS_COMPOSED_OF,920,C98820,231.9,326,50,231.9,118.71,TIN,Sn
2460,IS_COMPOSED_OF,920,C98820,1085,319,29,1085,63.546,COPPER,Cu
2461,IS_COMPOSED_OF,920,C98820,327.5,329,82,327.5,207.2,LEAD,Pb
2462,IS_COMPOSED_OF,921,C98840,231.9,326,50,231.9,118.71,TIN,Sn
2463,IS_COMPOSED_OF,921,C98840,327.5,329,82,327.5,207.2,LEAD,Pb
2464,IS_COMPOSED_OF,921,C98840,1538,321,26,1538,55.845,IRON,Fe
2465,IS_COMPOSED_OF,921,C98840,327.5,329,82,327.5,207.2,LEAD,Pb
