,Relationship,name,full_community_id,"""Ar""","""AtomicNumber""","""Density""","""MeltingPoint""","""Symbol""","""full_community_id""","""name"""
6103,IS_COMPOSED_OF,C19027,1754,1085,319,29,1085,63.546,COPPER,Cu
6104,IS_COMPOSED_OF,C19027,1754,231.9,326,50,231.9,118.71,TIN,Sn
6105,IS_COMPOSED_OF,C19027,1754,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6106,IS_COMPOSED_OF,C19027,1754,650,323,12,650,24.305,MAGNESIUM,Mg
6107,IS_COMPOSED_OF,C19027,1754,1455,327,28,1455,58.6934,NICKEL,Ni
6108,IS_COMPOSED_OF,C19027,1754,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6109,IS_COMPOSED_OF,C19027,1754,231.9,326,50,231.9,118.71,TIN,Sn
6110,IS_COMPOSED_OF,C19027,1754,1455,327,28,1455,58.6934,NICKEL,Ni
6111,IS_COMPOSED_OF,C19030,1755,327.5,329,82,327.5,207.2,LEAD,Pb
6112,IS_COMPOSED_OF,C19030,1755,1085,319,29,1085,63.546,COPPER,Cu
6113,IS_COMPOSED_OF,C19030,1755,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6114,IS_COMPOSED_OF,C19030,1755,1538,321,26,1538,55.845,IRON,Fe
6115,IS_COMPOSED_OF,C19030,1755,1455,327,28,1455,58.6934,NICKEL,Ni
6116,IS_COMPOSED_OF,C19030,1755,231.9,326,50,231.9,118.71,TIN,Sn
6117,IS_COMPOSED_OF,C19030,1755,231.9,326,50,231.9,118.71,TIN,Sn
6118,IS_COMPOSED_OF,C19030,1755,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6119,IS_COMPOSED_OF,C19030,1755,1455,327,28,1455,58.6934,NICKEL,Ni
6120,IS_COMPOSED_OF,C19040,1756,231.9,326,50,231.9,118.71,TIN,Sn
6121,IS_COMPOSED_OF,C19040,1756,1538,321,26,1538,55.845,IRON,Fe
6122,IS_COMPOSED_OF,C19040,1756,1414,333,14,1414,28.0855,SILICON,Si
6123,IS_COMPOSED_OF,C19040,1756,1455,327,28,1455,58.6934,NICKEL,Ni
6124,IS_COMPOSED_OF,C19040,1756,1246,330,25,1246,54.938044,MANGANESE,Mn
6125,IS_COMPOSED_OF,C19040,1756,419.5,328,30,419.5,65.38,ZINC,Zn
6126,IS_COMPOSED_OF,C19040,1756,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6127,IS_COMPOSED_OF,C19040,1756,327.5,329,82,327.5,207.2,LEAD,Pb
6128,IS_COMPOSED_OF,C19040,1756,1085,319,29,1085,63.546,COPPER,Cu
6129,IS_COMPOSED_OF,C19040,1756,231.9,326,50,231.9,118.71,TIN,Sn
6130,IS_COMPOSED_OF,C19040,1756,1455,327,28,1455,58.6934,NICKEL,Ni
6131,IS_COMPOSED_OF,C19040,1756,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6132,IS_COMPOSED_OF,C19050,1757,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6133,IS_COMPOSED_OF,C19050,1757,1455,327,28,1455,58.6934,NICKEL,Ni
6134,IS_COMPOSED_OF,C19050,1757,419.5,328,30,419.5,65.38,ZINC,Zn
6135,IS_COMPOSED_OF,C19050,1757,1538,321,26,1538,55.845,IRON,Fe
6136,IS_COMPOSED_OF,C19050,1757,327.5,329,82,327.5,207.2,LEAD,Pb
6137,IS_COMPOSED_OF,C19050,1757,231.9,326,50,231.9,118.71,TIN,Sn
6138,IS_COMPOSED_OF,C19050,1757,1538,321,26,1538,55.845,IRON,Fe
6139,IS_COMPOSED_OF,C19050,1757,231.9,326,50,231.9,118.71,TIN,Sn
6140,IS_COMPOSED_OF,C19050,1757,1085,319,29,1085,63.546,COPPER,Cu
6141,IS_COMPOSED_OF,C19050,1757,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6142,IS_COMPOSED_OF,C19050,1757,1455,327,28,1455,58.6934,NICKEL,Ni
6143,IS_COMPOSED_OF,C19100,1758,419.5,328,30,419.5,65.38,ZINC,Zn
6144,IS_COMPOSED_OF,C19100,1758,,,,,Te,Te,
6145,IS_COMPOSED_OF,C19100,1758,1538,321,26,1538,55.845,IRON,Fe
6146,IS_COMPOSED_OF,C19100,1758,1085,319,29,1085,63.546,COPPER,Cu
6147,IS_COMPOSED_OF,C19100,1758,327.5,329,82,327.5,207.2,LEAD,Pb
6148,IS_COMPOSED_OF,C19100,1758,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6149,IS_COMPOSED_OF,C19100,1758,1455,327,28,1455,58.6934,NICKEL,Ni
6150,IS_COMPOSED_OF,C19100,1758,1455,327,28,1455,58.6934,NICKEL,Ni
6151,IS_COMPOSED_OF,C19100,1758,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6152,IS_COMPOSED_OF,C19100,1758,,,,,Te,Te,
6153,IS_COMPOSED_OF,C19140,1759,231.9,326,50,231.9,118.71,TIN,Sn
6154,IS_COMPOSED_OF,C19140,1759,419.5,328,30,419.5,65.38,ZINC,Zn
6155,IS_COMPOSED_OF,C19140,1759,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6156,IS_COMPOSED_OF,C19140,1759,327.5,329,82,327.5,207.2,LEAD,Pb
6157,IS_COMPOSED_OF,C19140,1759,1085,319,29,1085,63.546,COPPER,Cu
6158,IS_COMPOSED_OF,C19140,1759,1538,321,26,1538,55.845,IRON,Fe
6159,IS_COMPOSED_OF,C19140,1759,1455,327,28,1455,58.6934,NICKEL,Ni
6160,IS_COMPOSED_OF,C19140,1759,1455,327,28,1455,58.6934,NICKEL,Ni
6161,IS_COMPOSED_OF,C19140,1759,327.5,329,82,327.5,207.2,LEAD,Pb
6162,IS_COMPOSED_OF,C19140,1759,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6163,IS_COMPOSED_OF,C19150,1760,1455,327,28,1455,58.6934,NICKEL,Ni
6164,IS_COMPOSED_OF,C19150,1760,1085,319,29,1085,63.546,COPPER,Cu
6165,IS_COMPOSED_OF,C19150,1760,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6166,IS_COMPOSED_OF,C19150,1760,327.5,329,82,327.5,207.2,LEAD,Pb
6167,IS_COMPOSED_OF,C19150,1760,1538,321,26,1538,55.845,IRON,Fe
6168,IS_COMPOSED_OF,C19150,1760,231.9,326,50,231.9,118.71,TIN,Sn
6169,IS_COMPOSED_OF,C19150,1760,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6170,IS_COMPOSED_OF,C19150,1760,1455,327,28,1455,58.6934,NICKEL,Ni
6171,IS_COMPOSED_OF,C19150,1760,327.5,329,82,327.5,207.2,LEAD,Pb
6172,IS_COMPOSED_OF,C19160,1761,327.5,329,82,327.5,207.2,LEAD,Pb
6173,IS_COMPOSED_OF,C19160,1761,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6174,IS_COMPOSED_OF,C19160,1761,231.9,326,50,231.9,118.71,TIN,Sn
6175,IS_COMPOSED_OF,C19160,1761,1085,319,29,1085,63.546,COPPER,Cu
6176,IS_COMPOSED_OF,C19160,1761,1538,321,26,1538,55.845,IRON,Fe
6177,IS_COMPOSED_OF,C19160,1761,1455,327,28,1455,58.6934,NICKEL,Ni
6178,IS_COMPOSED_OF,C19160,1761,419.5,328,30,419.5,65.38,ZINC,Zn
6179,IS_COMPOSED_OF,C19160,1761,327.5,329,82,327.5,207.2,LEAD,Pb
6180,IS_COMPOSED_OF,C19160,1761,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6181,IS_COMPOSED_OF,C19160,1761,1455,327,28,1455,58.6934,NICKEL,Ni
6182,IS_COMPOSED_OF,C19170,1762,419.5,328,30,419.5,65.38,ZINC,Zn
6183,IS_COMPOSED_OF,C19170,1762,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6184,IS_COMPOSED_OF,C19170,1762,1414,333,14,1414,28.0855,SILICON,Si
6185,IS_COMPOSED_OF,C19170,1762,327.5,329,82,327.5,207.2,LEAD,Pb
6186,IS_COMPOSED_OF,C19170,1762,1455,327,28,1455,58.6934,NICKEL,Ni
6187,IS_COMPOSED_OF,C19170,1762,1538,321,26,1538,55.845,IRON,Fe
6188,IS_COMPOSED_OF,C19170,1762,231.9,326,50,231.9,118.71,TIN,Sn
6189,IS_COMPOSED_OF,C19170,1762,1538,321,26,1538,55.845,IRON,Fe
6190,IS_COMPOSED_OF,C19170,1762,1455,327,28,1455,58.6934,NICKEL,Ni
6191,IS_COMPOSED_OF,C19170,1762,1085,319,29,1085,63.546,COPPER,Cu
6192,IS_COMPOSED_OF,C19170,1762,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6193,IS_COMPOSED_OF,C19200,1763,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6194,IS_COMPOSED_OF,C19200,1763,419.5,328,30,419.5,65.38,ZINC,Zn
6195,IS_COMPOSED_OF,C19200,1763,1538,321,26,1538,55.845,IRON,Fe
6196,IS_COMPOSED_OF,C19200,1763,1085,319,29,1085,63.546,COPPER,Cu
6197,IS_COMPOSED_OF,C19200,1763,1538,321,26,1538,55.845,IRON,Fe
6198,IS_COMPOSED_OF,C19200,1763,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6199,IS_COMPOSED_OF,C19210,1764,1538,321,26,1538,55.845,IRON,Fe
6200,IS_COMPOSED_OF,C19210,1764,1085,319,29,1085,63.546,COPPER,Cu
6201,IS_COMPOSED_OF,C19210,1764,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6202,IS_COMPOSED_OF,C19210,1764,1538,321,26,1538,55.845,IRON,Fe
6203,IS_COMPOSED_OF,C19210,1764,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6204,IS_COMPOSED_OF,C19215,1765,1085,319,29,1085,63.546,COPPER,Cu
6205,IS_COMPOSED_OF,C19215,1765,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6206,IS_COMPOSED_OF,C19215,1765,1538,321,26,1538,55.845,IRON,Fe
6207,IS_COMPOSED_OF,C19215,1765,419.5,328,30,419.5,65.38,ZINC,Zn
6208,IS_COMPOSED_OF,C19215,1765,1538,321,26,1538,55.845,IRON,Fe
6209,IS_COMPOSED_OF,C19215,1765,419.5,328,30,419.5,65.38,ZINC,Zn
6210,IS_COMPOSED_OF,C19215,1765,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6211,IS_COMPOSED_OF,C19217,1766,1246,330,25,1246,54.938044,MANGANESE,Mn
6212,IS_COMPOSED_OF,C19217,1766,1538,321,26,1538,55.845,IRON,Fe
6213,IS_COMPOSED_OF,C19217,1766,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6214,IS_COMPOSED_OF,C19217,1766,1085,319,29,1085,63.546,COPPER,Cu
6215,IS_COMPOSED_OF,C19217,1766,1538,321,26,1538,55.845,IRON,Fe
6216,IS_COMPOSED_OF,C19217,1766,1246,330,25,1246,54.938044,MANGANESE,Mn
6217,IS_COMPOSED_OF,C19217,1766,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6218,IS_COMPOSED_OF,C19220,1767,2076,946,5,2076,10.811,BORON,B
6219,IS_COMPOSED_OF,C19220,1767,1455,327,28,1455,58.6934,NICKEL,Ni
6220,IS_COMPOSED_OF,C19220,1767,1085,319,29,1085,63.546,COPPER,Cu
6221,IS_COMPOSED_OF,C19220,1767,1538,321,26,1538,55.845,IRON,Fe
6222,IS_COMPOSED_OF,C19220,1767,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6223,IS_COMPOSED_OF,C19220,1767,231.9,326,50,231.9,118.71,TIN,Sn
6224,IS_COMPOSED_OF,C19220,1767,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6225,IS_COMPOSED_OF,C19220,1767,2076,946,5,2076,10.811,BORON,B
6226,IS_COMPOSED_OF,C19220,1767,1455,327,28,1455,58.6934,NICKEL,Ni
6227,IS_COMPOSED_OF,C19220,1767,231.9,326,50,231.9,118.71,TIN,Sn
6228,IS_COMPOSED_OF,C19220,1767,1538,321,26,1538,55.845,IRON,Fe
6229,IS_COMPOSED_OF,C19240,1768,419.5,328,30,419.5,65.38,ZINC,Zn
6230,IS_COMPOSED_OF,C19240,1768,231.9,326,50,231.9,118.71,TIN,Sn
6231,IS_COMPOSED_OF,C19240,1768,327.5,329,82,327.5,207.2,LEAD,Pb
6232,IS_COMPOSED_OF,C19240,1768,1246,330,25,1246,54.938044,MANGANESE,Mn
6233,IS_COMPOSED_OF,C19240,1768,1414,333,14,1414,28.0855,SILICON,Si
6234,IS_COMPOSED_OF,C19240,1768,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6235,IS_COMPOSED_OF,C19240,1768,1538,321,26,1538,55.845,IRON,Fe
6236,IS_COMPOSED_OF,C19240,1768,1085,319,29,1085,63.546,COPPER,Cu
6237,IS_COMPOSED_OF,C19240,1768,1538,321,26,1538,55.845,IRON,Fe
6238,IS_COMPOSED_OF,C19240,1768,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6239,IS_COMPOSED_OF,C19250,1769,419.5,328,30,419.5,65.38,ZINC,Zn
6240,IS_COMPOSED_OF,C19250,1769,327.5,329,82,327.5,207.2,LEAD,Pb
6241,IS_COMPOSED_OF,C19250,1769,1414,333,14,1414,28.0855,SILICON,Si
6242,IS_COMPOSED_OF,C19250,1769,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6243,IS_COMPOSED_OF,C19250,1769,1246,330,25,1246,54.938044,MANGANESE,Mn
6244,IS_COMPOSED_OF,C19250,1769,1538,321,26,1538,55.845,IRON,Fe
6245,IS_COMPOSED_OF,C19250,1769,231.9,326,50,231.9,118.71,TIN,Sn
6246,IS_COMPOSED_OF,C19250,1769,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6247,IS_COMPOSED_OF,C19250,1769,1538,321,26,1538,55.845,IRON,Fe
6248,IS_COMPOSED_OF,C19250,1769,1085,319,29,1085,63.546,COPPER,Cu
6249,IS_COMPOSED_OF,C19250,1769,231.9,326,50,231.9,118.71,TIN,Sn
6250,IS_COMPOSED_OF,C19260,1770,1668,320,22,1668,47.867,TITANIUM,Ti
6251,IS_COMPOSED_OF,C19260,1770,650,323,12,650,24.305,MAGNESIUM,Mg
6252,IS_COMPOSED_OF,C19260,1770,1538,321,26,1538,55.845,IRON,Fe
6253,IS_COMPOSED_OF,C19260,1770,650,323,12,650,24.305,MAGNESIUM,Mg
6254,IS_COMPOSED_OF,C19260,1770,1085,319,29,1085,63.546,COPPER,Cu
6255,IS_COMPOSED_OF,C19260,1770,1538,321,26,1538,55.845,IRON,Fe
6256,IS_COMPOSED_OF,C19260,1770,1668,320,22,1668,47.867,TITANIUM,Ti
6257,IS_COMPOSED_OF,C19280,1771,419.5,328,30,419.5,65.38,ZINC,Zn
6258,IS_COMPOSED_OF,C19280,1771,1538,321,26,1538,55.845,IRON,Fe
6259,IS_COMPOSED_OF,C19280,1771,1085,319,29,1085,63.546,COPPER,Cu
6260,IS_COMPOSED_OF,C19280,1771,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6261,IS_COMPOSED_OF,C19280,1771,231.9,326,50,231.9,118.71,TIN,Sn
6262,IS_COMPOSED_OF,C19280,1771,1538,321,26,1538,55.845,IRON,Fe
6263,IS_COMPOSED_OF,C19280,1771,419.5,328,30,419.5,65.38,ZINC,Zn
6264,IS_COMPOSED_OF,C19280,1771,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6265,IS_COMPOSED_OF,C19280,1771,231.9,326,50,231.9,118.71,TIN,Sn
6266,IS_COMPOSED_OF,C19300,1772,1085,319,29,1085,63.546,COPPER,Cu
6267,IS_COMPOSED_OF,C19300,1772,231.9,326,50,231.9,118.71,TIN,Sn
6268,IS_COMPOSED_OF,C19300,1772,419.5,328,30,419.5,65.38,ZINC,Zn
6269,IS_COMPOSED_OF,C19300,1772,327.5,329,82,327.5,207.2,LEAD,Pb
6270,IS_COMPOSED_OF,C19300,1772,660.3,322,13,660.3,26.981539,ALUMINUM,Al
6271,IS_COMPOSED_OF,C19300,1772,1538,321,26,1538,55.845,IRON,Fe
6272,IS_COMPOSED_OF,C19300,1772,1538,321,26,1538,55.845,IRON,Fe
6273,IS_COMPOSED_OF,C19300,1772,1085,319,29,1085,63.546,COPPER,Cu
6274,IS_COMPOSED_OF,C19400,1773,419.5,328,30,419.5,65.38,ZINC,Zn
6275,IS_COMPOSED_OF,C19400,1773,1538,321,26,1538,55.845,IRON,Fe
6276,IS_COMPOSED_OF,C19400,1773,327.5,329,82,327.5,207.2,LEAD,Pb
6277,IS_COMPOSED_OF,C19400,1773,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6278,IS_COMPOSED_OF,C19400,1773,1538,321,26,1538,55.845,IRON,Fe
6279,IS_COMPOSED_OF,C19400,1773,1085,319,29,1085,63.546,COPPER,Cu
6280,IS_COMPOSED_OF,C19400,1773,419.5,328,30,419.5,65.38,ZINC,Zn
6281,IS_COMPOSED_OF,C19400,1773,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6282,IS_COMPOSED_OF,C19410,1774,1085,319,29,1085,63.546,COPPER,Cu
6283,IS_COMPOSED_OF,C19410,1774,231.9,326,50,231.9,118.71,TIN,Sn
6284,IS_COMPOSED_OF,C19410,1774,1538,321,26,1538,55.845,IRON,Fe
6285,IS_COMPOSED_OF,C19410,1774,419.5,328,30,419.5,65.38,ZINC,Zn
6286,IS_COMPOSED_OF,C19410,1774,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6287,IS_COMPOSED_OF,C19410,1774,419.5,328,30,419.5,65.38,ZINC,Zn
6288,IS_COMPOSED_OF,C19410,1774,1538,321,26,1538,55.845,IRON,Fe
6289,IS_COMPOSED_OF,C19410,1774,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6290,IS_COMPOSED_OF,C19410,1774,231.9,326,50,231.9,118.71,TIN,Sn
6291,IS_COMPOSED_OF,C19419,1775,1246,330,25,1246,54.938044,MANGANESE,Mn
6292,IS_COMPOSED_OF,C19419,1775,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6293,IS_COMPOSED_OF,C19419,1775,419.5,328,30,419.5,65.38,ZINC,Zn
6294,IS_COMPOSED_OF,C19419,1775,1455,327,28,1455,58.6934,NICKEL,Ni
6295,IS_COMPOSED_OF,C19419,1775,1538,321,26,1538,55.845,IRON,Fe
6296,IS_COMPOSED_OF,C19419,1775,1414,333,14,1414,28.0855,SILICON,Si
6297,IS_COMPOSED_OF,C19419,1775,231.9,326,50,231.9,118.71,TIN,Sn
6298,IS_COMPOSED_OF,C19419,1775,327.5,329,82,327.5,207.2,LEAD,Pb
6299,IS_COMPOSED_OF,C19419,1775,231.9,326,50,231.9,118.71,TIN,Sn
6300,IS_COMPOSED_OF,C19419,1775,1414,333,14,1414,28.0855,SILICON,Si
6301,IS_COMPOSED_OF,C19419,1775,1085,319,29,1085,63.546,COPPER,Cu
6302,IS_COMPOSED_OF,C19419,1775,419.5,328,30,419.5,65.38,ZINC,Zn
6303,IS_COMPOSED_OF,C19419,1775,1538,321,26,1538,55.845,IRON,Fe
6304,IS_COMPOSED_OF,C19450,1776,1538,321,26,1538,55.845,IRON,Fe
6305,IS_COMPOSED_OF,C19450,1776,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6306,IS_COMPOSED_OF,C19450,1776,1085,319,29,1085,63.546,COPPER,Cu
6307,IS_COMPOSED_OF,C19450,1776,231.9,326,50,231.9,118.71,TIN,Sn
6308,IS_COMPOSED_OF,C19450,1776,231.9,326,50,231.9,118.71,TIN,Sn
6309,IS_COMPOSED_OF,C19450,1776,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6310,IS_COMPOSED_OF,C19450,1776,1538,321,26,1538,55.845,IRON,Fe
6311,IS_COMPOSED_OF,C19500,1777,1495,950,27,1495,58.933195,COBALT,Co
6312,IS_COMPOSED_OF,C19500,1777,1538,321,26,1538,55.845,IRON,Fe
6313,IS_COMPOSED_OF,C19500,1777,419.5,328,30,419.5,65.38,ZINC,Zn
6314,IS_COMPOSED_OF,C19500,1777,231.9,326,50,231.9,118.71,TIN,Sn
6315,IS_COMPOSED_OF,C19500,1777,660.3,322,13,660.3,26.981539,ALUMINUM,Al
6316,IS_COMPOSED_OF,C19500,1777,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6317,IS_COMPOSED_OF,C19500,1777,327.5,329,82,327.5,207.2,LEAD,Pb
6318,IS_COMPOSED_OF,C19500,1777,231.9,326,50,231.9,118.71,TIN,Sn
6319,IS_COMPOSED_OF,C19500,1777,1495,950,27,1495,58.933195,COBALT,Co
6320,IS_COMPOSED_OF,C19500,1777,1085,319,29,1085,63.546,COPPER,Cu
6321,IS_COMPOSED_OF,C19500,1777,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6322,IS_COMPOSED_OF,C19500,1777,1538,321,26,1538,55.845,IRON,Fe
6323,IS_COMPOSED_OF,C19520,1778,327.5,329,82,327.5,207.2,LEAD,Pb
6324,IS_COMPOSED_OF,C19520,1778,1538,321,26,1538,55.845,IRON,Fe
6325,IS_COMPOSED_OF,C19520,1778,327.5,329,82,327.5,207.2,LEAD,Pb
6326,IS_COMPOSED_OF,C19520,1778,1538,321,26,1538,55.845,IRON,Fe
6327,IS_COMPOSED_OF,C19520,1778,1085,319,29,1085,63.546,COPPER,Cu
6328,IS_COMPOSED_OF,C19600,1779,1085,319,29,1085,63.546,COPPER,Cu
6329,IS_COMPOSED_OF,C19600,1779,1538,321,26,1538,55.845,IRON,Fe
6330,IS_COMPOSED_OF,C19600,1779,419.5,328,30,419.5,65.38,ZINC,Zn
6331,IS_COMPOSED_OF,C19600,1779,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6332,IS_COMPOSED_OF,C19600,1779,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6333,IS_COMPOSED_OF,C19600,1779,1538,321,26,1538,55.845,IRON,Fe
6334,IS_COMPOSED_OF,C19700,1780,1246,330,25,1246,54.938044,MANGANESE,Mn
6335,IS_COMPOSED_OF,C19700,1780,327.5,329,82,327.5,207.2,LEAD,Pb
6336,IS_COMPOSED_OF,C19700,1780,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6337,IS_COMPOSED_OF,C19700,1780,1455,327,28,1455,58.6934,NICKEL,Ni
6338,IS_COMPOSED_OF,C19700,1780,1538,321,26,1538,55.845,IRON,Fe
6339,IS_COMPOSED_OF,C19700,1780,1085,319,29,1085,63.546,COPPER,Cu
6340,IS_COMPOSED_OF,C19700,1780,1495,950,27,1495,58.933195,COBALT,Co
6341,IS_COMPOSED_OF,C19700,1780,650,323,12,650,24.305,MAGNESIUM,Mg
6342,IS_COMPOSED_OF,C19700,1780,419.5,328,30,419.5,65.38,ZINC,Zn
6343,IS_COMPOSED_OF,C19700,1780,231.9,326,50,231.9,118.71,TIN,Sn
6344,IS_COMPOSED_OF,C19700,1780,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6345,IS_COMPOSED_OF,C19700,1780,1538,321,26,1538,55.845,IRON,Fe
6346,IS_COMPOSED_OF,C19700,1780,650,323,12,650,24.305,MAGNESIUM,Mg
6347,IS_COMPOSED_OF,C19710,1781,1538,321,26,1538,55.845,IRON,Fe
6348,IS_COMPOSED_OF,C19710,1781,231.9,326,50,231.9,118.71,TIN,Sn
6349,IS_COMPOSED_OF,C19710,1781,650,323,12,650,24.305,MAGNESIUM,Mg
6350,IS_COMPOSED_OF,C19710,1781,1246,330,25,1246,54.938044,MANGANESE,Mn
6351,IS_COMPOSED_OF,C19710,1781,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6352,IS_COMPOSED_OF,C19710,1781,327.5,329,82,327.5,207.2,LEAD,Pb
6353,IS_COMPOSED_OF,C19710,1781,419.5,328,30,419.5,65.38,ZINC,Zn
6354,IS_COMPOSED_OF,C19710,1781,1085,319,29,1085,63.546,COPPER,Cu
6355,IS_COMPOSED_OF,C19710,1781,1455,327,28,1455,58.6934,NICKEL,Ni
6356,IS_COMPOSED_OF,C19710,1781,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6357,IS_COMPOSED_OF,C19710,1781,650,323,12,650,24.305,MAGNESIUM,Mg
6358,IS_COMPOSED_OF,C19710,1781,1538,321,26,1538,55.845,IRON,Fe
6359,IS_COMPOSED_OF,C19720,1782,1085,319,29,1085,63.546,COPPER,Cu
6360,IS_COMPOSED_OF,C19720,1782,1455,327,28,1455,58.6934,NICKEL,Ni
6361,IS_COMPOSED_OF,C19720,1782,327.5,329,82,327.5,207.2,LEAD,Pb
6362,IS_COMPOSED_OF,C19720,1782,1246,330,25,1246,54.938044,MANGANESE,Mn
6363,IS_COMPOSED_OF,C19720,1782,1538,321,26,1538,55.845,IRON,Fe
6364,IS_COMPOSED_OF,C19720,1782,650,323,12,650,24.305,MAGNESIUM,Mg
6365,IS_COMPOSED_OF,C19720,1782,419.5,328,30,419.5,65.38,ZINC,Zn
6366,IS_COMPOSED_OF,C19720,1782,231.9,326,50,231.9,118.71,TIN,Sn
6367,IS_COMPOSED_OF,C19720,1782,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6368,IS_COMPOSED_OF,C19720,1782,1538,321,26,1538,55.845,IRON,Fe
6369,IS_COMPOSED_OF,C19720,1782,44.1,942,15,44.1,30.973762,PHOSPHORUS ,P
6370,IS_COMPOSED_OF,C19720,1782,650,323,12,650,24.305,MAGNESIUM,Mg
6371,IS_COMPOSED_OF,C73500,1783,1246,330,25,1246,54.938044,MANGANESE,Mn
6372,IS_COMPOSED_OF,C73500,1783,1085,319,29,1085,63.546,COPPER,Cu
6373,IS_COMPOSED_OF,C73500,1783,419.5,328,30,419.5,65.38,ZINC,Zn
6374,IS_COMPOSED_OF,C73500,1783,1538,321,26,1538,55.845,IRON,Fe
6375,IS_COMPOSED_OF,C73500,1783,327.5,329,82,327.5,207.2,LEAD,Pb
6376,IS_COMPOSED_OF,C73500,1783,1455,327,28,1455,58.6934,NICKEL,Ni
6377,IS_COMPOSED_OF,C73500,1783,1455,327,28,1455,58.6934,NICKEL,Ni
6378,IS_COMPOSED_OF,C73500,1783,1085,319,29,1085,63.546,COPPER,Cu
6379,IS_COMPOSED_OF,C73600,1784,1085,319,29,1085,63.546,COPPER,Cu
6380,IS_COMPOSED_OF,C73600,1784,327.5,329,82,327.5,207.2,LEAD,Pb
6381,IS_COMPOSED_OF,C73600,1784,419.5,328,30,419.5,65.38,ZINC,Zn
6382,IS_COMPOSED_OF,C73600,1784,1538,321,26,1538,55.845,IRON,Fe
6383,IS_COMPOSED_OF,C73600,1784,1085,319,29,1085,63.546,COPPER,Cu
6384,IS_COMPOSED_OF,C73800,1785,1085,319,29,1085,63.546,COPPER,Cu
6385,IS_COMPOSED_OF,C73800,1785,327.5,329,82,327.5,207.2,LEAD,Pb
6386,IS_COMPOSED_OF,C73800,1785,1246,330,25,1246,54.938044,MANGANESE,Mn
6387,IS_COMPOSED_OF,C73800,1785,1455,327,28,1455,58.6934,NICKEL,Ni
6388,IS_COMPOSED_OF,C73800,1785,1538,321,26,1538,55.845,IRON,Fe
6389,IS_COMPOSED_OF,C73800,1785,419.5,328,30,419.5,65.38,ZINC,Zn
6390,IS_COMPOSED_OF,C73800,1785,1085,319,29,1085,63.546,COPPER,Cu
6391,IS_COMPOSED_OF,C73800,1785,1455,327,28,1455,58.6934,NICKEL,Ni
6392,IS_COMPOSED_OF,C74000,1786,1455,327,28,1455,58.6934,NICKEL,Ni
6393,IS_COMPOSED_OF,C74000,1786,1538,321,26,1538,55.845,IRON,Fe
