,Target Entity,Relationship,Category_src,Description_src,EDescription_src,GDescription_src,full_community_id_src,name_src,Categorisation_trg,Category_trg,Description_trg,Dimensions_trg,Form_trg,Free_of_trg,Material_trg,Specifications_trg,Title_trg,ewc_trg,finalValue_trg,full_community_id_trg,name_trg,orderCount_trg,startingValue_trg,startingWeight_trg,waste_trg,wastePercentage_trg
1003,"waste:650.0,ewc:[170411 170407 191203 191212 191202 170401 170402 170405],startingWeight:198945.0,wastePercentage:0.5,name:ΨΥΧΟΜΑΝΗ ΑΦΟΙ ΙΚΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ),orderCount:34,finalValue:176445.54,full_community_id:1267,startingValue:177066.16",SUPPLIES,['Non-Ferrous'],,,"['Category', 'LEAD NON-CONFORMITIES']",['647'],['80004'],,,,,,,,,,"['[170411 170407 191203 191212 191202 170401 170402 170405]', 'startingWeight']",['176445.54'],"['1267', 'startingValue']","['orderCount', 'ΨΥΧΟΜΑΝΗ ΑΦΟΙ ΙΚΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ)']","['finalValue', '34']",['177066.16'],"['wastePercentage', '198945.0']","['650.0', 'ewc']",['0.5']
1004,"waste:1617.0,ewc:[160122 191203 170407 170404 170405 170401 170403 170402 160118],startingWeight:292749.0,wastePercentage:1.0,name:RISE ΜΟΝΟΠΡΟΣΩΠΗ ΑΕ (ΤΟΜΕΑΣ ΜΕΤΑΛΛΟ,orderCount:105,finalValue:251764.07,full_community_id:1216,startingValue:253208.42",SUPPLIES,['Non-Ferrous'],,,"['Category', 'LEAD NON-CONFORMITIES']",['647'],['80004'],,,,,,,,,,"['startingWeight', '[160122 191203 170407 170404 170405 170401 170403 170402 160118]']",['251764.07'],"['startingValue', '1216']","['orderCount', 'RISE ΜΟΝΟΠΡΟΣΩΠΗ ΑΕ (ΤΟΜΕΑΣ ΜΕΤΑΛΛΟ']","['finalValue', '105']",['253208.42'],"['wastePercentage', '292749.0']","['1617.0', 'ewc']",['1.0']
1005,"waste:170.0,ewc:[160117 191203 170403 170407 191202],startingWeight:75130.0,wastePercentage:0.4,name:ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΜΕΤΑΛ,orderCount:5,finalValue:74443.05,full_community_id:1225,startingValue:74554.85",SUPPLIES,['Non-Ferrous'],,,"['Category', 'LEAD NON-CONFORMITIES']",['647'],['80004'],,,,,,,,,,"['[160117 191203 170403 170407 191202]', 'startingWeight']",['74443.05'],"['startingValue', '1225']","['ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΜΕΤΑΛ', 'orderCount']","['5', 'finalValue']",['74554.85'],"['75130.0', 'wastePercentage']","['170.0', 'ewc']",['0.4']
1006,"waste:191.0,ewc:[191203 191212 191202 160122],startingWeight:67780.0,wastePercentage:0.7,name:ΛΑΣΚΑΡΙΔΗΣ METAL SCRAP ΙΚΕ (ΤΟΜ.ΜΕΤ,orderCount:14,finalValue:93284.775,full_community_id:1261,startingValue:93608.125",SUPPLIES,['Non-Ferrous'],,,"['Category', 'LEAD NON-CONFORMITIES']",['647'],['80004'],,,,,,,,,,"['[191203 191212 191202 160122]', 'startingWeight']",['93284.775'],"['startingValue', '1261']","['orderCount', 'ΛΑΣΚΑΡΙΔΗΣ METAL SCRAP ΙΚΕ (ΤΟΜ.ΜΕΤ']","['finalValue', '14']",['93608.125'],"['wastePercentage', '67780.0']","['191.0', 'ewc']",['0.7']
1007,"ewc:[191203 191001 191202 191212 160117 160122 160118],waste:20541.0,startingWeight:3914274.0,wastePercentage:0.8,orderCount:681,name:AK METAL SCRAP ΕΠΕ,full_community_id:1064,finalValue:3345442.605,startingValue:3362944.715",SUPPLIES,['Non-Ferrous'],,,"['Category', 'LEAD NON-CONFORMITIES']",['647'],['80004'],,,,,,,,,,"['waste', '[191203 191001 191202 191212 160117 160122 160118]']","['startingValue', '3345442.605']","['1064', 'finalValue']",['AK METAL SCRAP ΕΠΕ'],['681'],['3362944.715'],"['wastePercentage', '3914274.0']","['startingWeight', '20541.0']","['orderCount', '0.8']"
1008,"waste:964.0,ewc:[160122 191203 191202 191212],startingWeight:1068338.0,wastePercentage:0.2,name:ΚΟΣΜΙΔΗΣ Δ. & ΣΙΑ ΕΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ),orderCount:272,finalValue:1468861.155,full_community_id:1245,startingValue:1470152.3800000001",SUPPLIES,['Non-Ferrous'],,,"['Category', 'LEAD NON-CONFORMITIES']",['647'],['80004'],,,,,,,,,,"['startingWeight', '[160122 191203 191202 191212]']",['1468861.155'],"['startingValue', '1245']","['orderCount', 'ΚΟΣΜΙΔΗΣ Δ. & ΣΙΑ ΕΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ)']","['finalValue', '272']",['1470152.3800000001'],"['wastePercentage', '1068338.0']","['ewc', '964.0']",['0.2']
1009,"waste:474.0,ewc:[170407 191202 150104 170402 170401 191203],startingWeight:415380.0,wastePercentage:0.2,name:ΑΦΟΙ ΜΠΟΥΡΑ Ο.Ε.,orderCount:59,finalValue:361317.28,full_community_id:1003,startingValue:361759.65",SUPPLIES,['Non-Ferrous'],,,"['Category', 'LEAD NON-CONFORMITIES']",['647'],['80004'],,,,,,,,,,"['[170407 191202 150104 170402 170401 191203]', 'startingWeight']",['361317.28'],"['startingValue', '1003']","['orderCount', 'ΑΦΟΙ ΜΠΟΥΡΑ Ο.Ε.']","['finalValue', '59']",['361759.65'],"['wastePercentage', '415380.0']","['474.0', 'ewc']",['0.2']
1010,"waste:323.0,ewc:[160122 191203 170402 191202],startingWeight:68615.0,wastePercentage:0.5,name:ΛΑΔΑΣ Ι. ΓΕΩΡΓΙΟΣ & ΣΙΑ ΟΕ (ΤΟΜ.ΜΕΤ,orderCount:10,finalValue:58793.82,full_community_id:1249,startingValue:59144.43",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['startingWeight', '[160122 191203 170402 191202]']",['58793.82'],"['startingValue', '1249']","['orderCount', 'ΛΑΔΑΣ Ι. ΓΕΩΡΓΙΟΣ & ΣΙΑ ΟΕ (ΤΟΜ.ΜΕΤ']","['finalValue', '10']",['59144.43'],"['68615.0', 'wastePercentage']","['ewc', '323.0']",['0.5']
1011,"waste:108.0,ewc:[160801 170402 170411 191203 191001 170403 160118 200140 120103],startingWeight:376213.0,wastePercentage:0.5,name:ΑΕΙΦΟΡΟΣ ΕΤΑΙΡ ΕΠΕΞΕΡΓ ΜΕΤΑΛΛΩΝ ΑΕ,orderCount:32,finalValue:382737.077,full_community_id:977,startingValue:382941.537",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['startingWeight', '[160801 170402 170411 191203 191001 170403 160118 200140 120103]']",['382737.077'],"['startingValue', '977']","['orderCount', 'ΑΕΙΦΟΡΟΣ ΕΤΑΙΡ ΕΠΕΞΕΡΓ ΜΕΤΑΛΛΩΝ ΑΕ']","['finalValue', '32']",['382941.537'],"['wastePercentage', '376213.0']","['108.0', 'ewc']",['0.5']
1012,"waste:191.0,ewc:[191203 191212 191202 160122],startingWeight:67780.0,wastePercentage:0.7,name:ΛΑΣΚΑΡΙΔΗΣ METAL SCRAP ΙΚΕ (ΤΟΜ.ΜΕΤ,orderCount:14,finalValue:93284.775,full_community_id:1261,startingValue:93608.125",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['[191203 191212 191202 160122]', 'startingWeight']",['93284.775'],"['startingValue', '1261']","['orderCount', 'ΛΑΣΚΑΡΙΔΗΣ METAL SCRAP ΙΚΕ (ΤΟΜ.ΜΕΤ']","['finalValue', '14']",['93608.125'],"['wastePercentage', '67780.0']","['191.0', 'ewc']",['0.7']
1013,"waste:2469.0,ewc:[191203 191202 191212],startingWeight:1199050.0,wastePercentage:0.4,name:ΚΑΤΣΟΥΛΗΣ ΑΓΓΕΛΟΣ ΜΟΝ.ΕΠΕ (ΤΟΜ.ΜΕΤΑ,orderCount:123,full_community_id:1239,finalValue:1138512.965,startingValue:1141014.125",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['[191203 191202 191212]', 'startingWeight']","['1138512.965', 'startingValue']","['1239', 'finalValue']","['orderCount', 'ΚΑΤΣΟΥΛΗΣ ΑΓΓΕΛΟΣ ΜΟΝ.ΕΠΕ (ΤΟΜ.ΜΕΤΑ']",['123'],['1141014.125'],"['wastePercentage', '1199050.0']","['2469.0', 'ewc']",['0.4']
1014,"waste:48127.0,ewc:[200140 170405 150104 191202 200136 120101 191203],startingWeight:330771.0,orderCount:49,wastePercentage:11.9,name:ΕΛΛΗΝΙΚΑ ΚΑΛΩΔΙΑ ΕΛΛ.ΒΙΟΜ.ΚΑΛΩΔ.ΜΟΝ,full_community_id:1052,finalValue:37799.4899,startingValue:43003.5199",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['startingWeight', '[200140 170405 150104 191202 200136 120101 191203]']","['37799.4899', 'startingValue']","['finalValue', '1052']",['ΕΛΛΗΝΙΚΑ ΚΑΛΩΔΙΑ ΕΛΛ.ΒΙΟΜ.ΚΑΛΩΔ.ΜΟΝ'],"['wastePercentage', '49']",['43003.5199'],"['orderCount', '330771.0']","['ewc', '48127.0']",['11.9']
1015,"waste:650.0,ewc:[170411 170407 191203 191212 191202 170401 170402 170405],startingWeight:198945.0,wastePercentage:0.5,name:ΨΥΧΟΜΑΝΗ ΑΦΟΙ ΙΚΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ),orderCount:34,finalValue:176445.54,full_community_id:1267,startingValue:177066.16",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['[170411 170407 191203 191212 191202 170401 170402 170405]', 'startingWeight']",['176445.54'],"['1267', 'startingValue']","['orderCount', 'ΨΥΧΟΜΑΝΗ ΑΦΟΙ ΙΚΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ)']","['finalValue', '34']",['177066.16'],"['wastePercentage', '198945.0']","['650.0', 'ewc']",['0.5']
1016,"ewc:[191203 191001 191202 191212 160117 160122 160118],waste:20541.0,startingWeight:3914274.0,wastePercentage:0.8,orderCount:681,name:AK METAL SCRAP ΕΠΕ,full_community_id:1064,finalValue:3345442.605,startingValue:3362944.715",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['waste', '[191203 191001 191202 191212 160117 160122 160118]']","['startingValue', '3345442.605']","['1064', 'finalValue']",['AK METAL SCRAP ΕΠΕ'],['681'],['3362944.715'],"['wastePercentage', '3914274.0']","['startingWeight', '20541.0']","['orderCount', '0.8']"
1017,"waste:1860.0,ewc:[170405 200135 191202 170411 191212 170407],startingWeight:945235.0,wastePercentage:0.3,name:ΝΟΒΑΛ ΠΡΟΠΕΡΤΥ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΠΕ,orderCount:45,finalValue:115526.49,full_community_id:1082,startingValue:115781.39",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['startingWeight', '[170405 200135 191202 170411 191212 170407]']",['115526.49'],"['startingValue', '1082']","['orderCount', 'ΝΟΒΑΛ ΠΡΟΠΕΡΤΥ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΕΠΕ']","['45', 'finalValue']",['115781.39'],"['wastePercentage', '945235.0']","['ewc', '1860.0']",['0.3']
1018,"waste:23.0,ewc:[160801 160118 160122],startingWeight:85877.0,wastePercentage:0.0,name:ΑΦΟΙ ΚΑΤΣΙΑΒΟΥ ΟΕ,orderCount:12,full_community_id:1030,finalValue:74708.4,startingValue:74723.35",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['[160801 160118 160122]', 'startingWeight']","['74708.4', 'startingValue']","['finalValue', '1030']","['ΑΦΟΙ ΚΑΤΣΙΑΒΟΥ ΟΕ', 'orderCount']",['12'],['74723.35'],"['wastePercentage', '85877.0']","['ewc', '23.0']",['0.0']
1019,"waste:964.0,ewc:[160122 191203 191202 191212],startingWeight:1068338.0,wastePercentage:0.2,name:ΚΟΣΜΙΔΗΣ Δ. & ΣΙΑ ΕΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ),orderCount:272,finalValue:1468861.155,full_community_id:1245,startingValue:1470152.3800000001",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['startingWeight', '[160122 191203 191202 191212]']",['1468861.155'],"['startingValue', '1245']","['orderCount', 'ΚΟΣΜΙΔΗΣ Δ. & ΣΙΑ ΕΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ)']","['finalValue', '272']",['1470152.3800000001'],"['wastePercentage', '1068338.0']","['ewc', '964.0']",['0.2']
1020,"waste:170.0,ewc:[160117 191203 170403 170407 191202],startingWeight:75130.0,wastePercentage:0.4,name:ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΜΕΤΑΛ,orderCount:5,finalValue:74443.05,full_community_id:1225,startingValue:74554.85",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['[160117 191203 170403 170407 191202]', 'startingWeight']",['74443.05'],"['startingValue', '1225']","['ΒΑΓΓΕΛΟΚΩΣΤΑ ΑΦΟΙ Ε.Π.Ε. (ΤΟΜ.ΜΕΤΑΛ', 'orderCount']","['5', 'finalValue']",['74554.85'],"['75130.0', 'wastePercentage']","['170.0', 'ewc']",['0.4']
1021,"ewc:[170405 191202 200135 170411 150104 200136 191001 170402 191212 160216],waste:109286.0,startingWeight:4017624.0,wastePercentage:2.5,orderCount:348,name:ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ,full_community_id:969,finalValue:648705.707,startingValue:664663.1203",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['waste', '[170405 191202 200135 170411 150104 200136 191001 170402 191212 160216]']","['648705.707', 'startingValue']","['finalValue', '969']",['ΕΛΒΑΛΧΑΛΚΟΡ ΑΕ'],['348'],['664663.1203'],"['wastePercentage', '4017624.0']","['109286.0', 'startingWeight']","['orderCount', '2.5']"
1022,"waste:169.0,ewc:[170411 191203 191202 191212],startingWeight:35115.0,wastePercentage:0.7,name:GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Μ,orderCount:18,finalValue:37514.525,full_community_id:1198,startingValue:37721.375",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['startingWeight', '[170411 191203 191202 191212]']",['37514.525'],"['1198', 'startingValue']","['GREEK METAL RECYCLING ΜΟΝ.ΕΠΕ(ΤΟΜ.Μ', 'orderCount']","['finalValue', '18']",['37721.375'],"['wastePercentage', '35115.0']","['169.0', 'ewc']",['0.7']
1023,"waste:1617.0,ewc:[160122 191203 170407 170404 170405 170401 170403 170402 160118],startingWeight:292749.0,wastePercentage:1.0,name:RISE ΜΟΝΟΠΡΟΣΩΠΗ ΑΕ (ΤΟΜΕΑΣ ΜΕΤΑΛΛΟ,orderCount:105,finalValue:251764.07,full_community_id:1216,startingValue:253208.42",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['startingWeight', '[160122 191203 170407 170404 170405 170401 170403 170402 160118]']",['251764.07'],"['startingValue', '1216']","['orderCount', 'RISE ΜΟΝΟΠΡΟΣΩΠΗ ΑΕ (ΤΟΜΕΑΣ ΜΕΤΑΛΛΟ']","['finalValue', '105']",['253208.42'],"['wastePercentage', '292749.0']","['1617.0', 'ewc']",['1.0']
1024,"waste:7485.0,ewc:[160106 160117 160118 160801 191202 160122],startingWeight:352833.0,wastePercentage:1.4,name:ΕΜ. ΠΑΤΕΛΗΣ-Μ. ΣΠΑΝΟΥ Ο.Ε.,orderCount:23,finalValue:157705.25,full_community_id:1048,startingValue:158791.55000000002",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['[160106 160117 160118 160801 191202 160122]', 'startingWeight']",['157705.25'],"['startingValue', '1048']","['orderCount', 'ΕΜ. ΠΑΤΕΛΗΣ-Μ. ΣΠΑΝΟΥ Ο.Ε.']","['23', 'finalValue']",['158791.55000000002'],"['352833.0', 'wastePercentage']","['7485.0', 'ewc']",['1.4']
1025,"ewc:[200140],waste:270.0,startingWeight:2900.0,wastePercentage:9.7,name:SPECIFAR Α.Β.Ε.Ε. (ΤΟΜ.ΜΕΤΑΛΛΟΥ),orderCount:4,finalValue:482.0,full_community_id:1264,startingValue:538.5",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['waste', '[200140]']",['482.0'],"['startingValue', '1264']","['SPECIFAR Α.Β.Ε.Ε. (ΤΟΜ.ΜΕΤΑΛΛΟΥ)', 'orderCount']","['finalValue', '4']",['538.5'],"['wastePercentage', '2900.0']","['270.0', 'startingWeight']",['9.7']
1026,"waste:2138.0,ewc:[160801 170411 170402 160118 170401 170407 170405 191203],startingWeight:691758.0,wastePercentage:0.3,name:ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΜΕΤΑΛΛΟΥ),orderCount:54,finalValue:607650.775,full_community_id:1233,startingValue:609950.6849999999",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['startingWeight', '[160801 170411 170402 160118 170401 170407 170405 191203]']",['607650.775'],"['1233', 'startingValue']","['orderCount', 'ΘΩΜΑΔΑΚΗΣ Α.Ε. (ΤΟΜΕΑΣ ΜΕΤΑΛΛΟΥ)']","['finalValue', '54']",['609950.6849999999'],"['wastePercentage', '691758.0']","['2138.0', 'ewc']",['0.3']
1027,"waste:98985.0,ewc:[191202 160801 191203 160118 160122 170411 191212],startingWeight:6766012.0,orderCount:277,wastePercentage:1.0,name:ΑΡΓΥΡΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ & ΣΙΑ ΟΕ(ΤΟΜ.,full_community_id:1224,finalValue:962668.699,startingValue:975533.679",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['[191202 160801 191203 160118 160122 170411 191212]', 'startingWeight']","['startingValue', '962668.699']","['1224', 'finalValue']",['ΑΡΓΥΡΟΠΟΥΛΟΣ ΓΕΩΡΓΙΟΣ & ΣΙΑ ΟΕ(ΤΟΜ.'],"['277', 'wastePercentage']",['975533.679'],"['6766012.0', 'orderCount']","['98985.0', 'ewc']",['1.0']
1028,"waste:399.0,ewc:[191202 191203],startingWeight:41537.0,wastePercentage:1.0,name:CRETA ECO PHOENIX ΑΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ),orderCount:16,full_community_id:1211,finalValue:41869.36,startingValue:42270.395",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['startingWeight', '[191202 191203]']","['startingValue', '41869.36']","['1211', 'finalValue']","['orderCount', 'CRETA ECO PHOENIX ΑΕ (ΤΟΜ.ΜΕΤΑΛΛΟΥ)']",['16'],['42270.395'],"['wastePercentage', '41537.0']","['399.0', 'ewc']",['1.0']
1029,"waste:358.0,ewc:[191203 160122 191202 160214 191212],startingWeight:469950.0,wastePercentage:0.2,name:ΤΟΣΣΟΥΝΙΔΗΣ SCRAP METAL ΜΟΝ.ΙΚΕ(ΤΟΜ,orderCount:48,finalValue:224597.85,full_community_id:1262,startingValue:224889.225",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['startingWeight', '[191203 160122 191202 160214 191212]']",['224597.85'],"['startingValue', '1262']","['ΤΟΣΣΟΥΝΙΔΗΣ SCRAP METAL ΜΟΝ.ΙΚΕ(ΤΟΜ', 'orderCount']","['finalValue', '48']",['224889.225'],"['469950.0', 'wastePercentage']","['ewc', '358.0']",['0.2']
1030,"waste:158.0,ewc:[170405 170402 191203 170407],startingWeight:26735.0,wastePercentage:1.0,name:ΦΩΤΕΙΝΑΚΗΣ ΑΓΗΣ.ΧΑΡΑΛΑΜΠΟΣ,orderCount:4,finalValue:30383.55,full_community_id:1080,startingValue:30519.5",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['[170405 170402 191203 170407]', 'startingWeight']",['30383.55'],"['startingValue', '1080']","['orderCount', 'ΦΩΤΕΙΝΑΚΗΣ ΑΓΗΣ.ΧΑΡΑΛΑΜΠΟΣ']","['finalValue', '4']",['30519.5'],"['wastePercentage', '26735.0']","['158.0', 'ewc']",['1.0']
1031,"waste:3900.0,ewc:[160106 160117 160801 160122 191202 160118],startingWeight:2427634.0,wastePercentage:0.2,name:ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ,orderCount:516,finalValue:444266.75,full_community_id:1257,startingValue:444924.775",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['startingWeight', '[160106 160117 160801 160122 191202 160118]']",['444266.75'],"['startingValue', '1257']","['ΣΩΤΗΡΙΟΥ Α. ΤΡΑΚΟΠΟΥΛΟΥ Ι. ΕΠΕ (ΤΟΜ', 'orderCount']","['finalValue', '516']",['444924.775'],"['2427634.0', 'wastePercentage']","['3900.0', 'ewc']",['0.2']
1032,"waste:195.0,ewc:[20110],startingWeight:17877.0,wastePercentage:1.8,name:FONTANA FOUNTAINS ABEE,orderCount:9,full_community_id:1062,finalValue:15397.785,startingValue:15556.035",SUPPLIES,['Non-Ferrous'],,,"['Category', 'WEEE NON-CONFORMITIES']",['648'],['80005'],,,,,,,,,,"['[20110]', 'startingWeight']","['startingValue', '15397.785']","['finalValue', '1062']","['orderCount', 'FONTANA FOUNTAINS ABEE']",['9'],['15556.035'],"['wastePercentage', '17877.0']","['ewc', '195.0']",['1.8']
1033,"Categorisation:Nonferrous Scrap - Red Metals,Specifications:clean, unalloyed, uncoated,Form:Clippings, punchings, bus bars, commutator segments, copper tubing,name:Candy,Title:No. 1 Heavy Copper Solids and Tubing,Material:Copper ,full_community_id:3",IS_EQUIVALENT_TO,['Non-Ferrous'],,,"['COPPER SCRAP NEW CANDY(E)', 'Category']",['663'],['50134'],['Nonferrous Scrap - Red Metals'],,,,"['Clippings', ' punchings', ' copper tubing', ' commutator segments', ' bus bars']",,['Copper '],"[' uncoated', ' unalloyed', 'clean']",['No. 1 Heavy Copper Solids and Tubing'],,,['3'],['Candy'],,,,,
1034,"waste:0.0,ewc:[191203 160118 120103 170405],startingWeight:370330.0,wastePercentage:0.0,name:AEIFOROS BULGARIA SA,orderCount:16,finalValue:962776.1782,full_community_id:1111,startingValue:962776.1782",SUPPLIES,['Non-Ferrous'],,,"['BRASS SCRAP HONEY AS PER ISRI (E)', 'Category']",['665'],['50113'],,,,,,,,,,"['[191203 160118 120103 170405]', 'startingWeight']",['962776.1782'],"['1111', 'startingValue']","['orderCount', 'AEIFOROS BULGARIA SA']","['finalValue', '16']",['962776.1782'],"['wastePercentage', '370330.0']","['ewc', '0.0']",['0.0']
1035,"Free_of:Manganese-bronze, aluminumbronze, unsweated radiators or radiator parts, iron, and excessively dirty and corroded materials, any type of munitions including, but not limited to, bullet casings.,Categorisation:Nonferrous Scrap - Red Metals,Form:Mixed Solids, Castings, Tubings, Rolled, Rod, Plated,name:Honey,Title:Yellow Brass Scrap,Material:Yellow brass,full_community_id:25",IS_EQUIVALENT_TO,['Non-Ferrous'],,,"['BRASS SCRAP HONEY AS PER ISRI (E)', 'Category']",['665'],['50113'],['Nonferrous Scrap - Red Metals'],,,,"[' Plated', ' Rod', ' Castings', 'Mixed Solids', ' Rolled', ' Tubings']","[' any type of munitions including', ' bullet casings.', 'Manganese-bronze', ' and excessively dirty and corroded materials', ' but not limited to', ' iron', ' unsweated radiators or radiator parts', ' aluminumbronze']",['Yellow brass'],,['Yellow Brass Scrap'],,,['25'],['Honey'],,,,,
1036,"Free_of:foil, venetian blinds, castings, hair wire, screen wire, food or beverage containers, radiator shells, airplane sheet, bottle caps, plastic, dirt, and other non-metallic items,Categorisation:Nonferrous Scrap - Aluminum,Specifications:Clean old alloy aluminum of two or more alloys. Oil and grease not to total more than 1%. Up to 10% Tale permitted.,Form:Sheet,name:Taint/Tabor,Title:Clean Mixed Old Alloy Sheet Aluminum,Material:Aluminum ,full_community_id:53",IS_EQUIVALENT_TO,['Non-Ferrous'],,,"['ALUMINUM SCRAP TAINT TABOR AS PER ISRI E', 'Category']",['669'],['50121'],['Nonferrous Scrap - Aluminum'],,,,['Sheet'],"[' dirt', ' castings', ' radiator shells', ' plastic', ' venetian blinds', ' screen wire', ' airplane sheet', ' and other non-metallic items', ' bottle caps', ' hair wire', ' food or beverage containers', 'foil']",['Aluminum '],['Clean old alloy aluminum of two or more alloys. Oil and grease not to total more than 1%. Up to 10% Tale permitted.'],['Clean Mixed Old Alloy Sheet Aluminum'],,,['53'],['Taint/Tabor'],,,,,
1037,"Free_of:Iron, brass, dirt and other non-metallic items,Categorisation:Nonferrous Scrap - Aluminum,Specifications:Clean aluminum castings which may contain auto and airplane castings but no ingots. Oil and grease not to total more than 2%.,Form:Castings,name:Tense,Title:Mixed Aluminum Castings,Material:Aluminum,full_community_id:76",IS_EQUIVALENT_TO,['Non-Ferrous'],,,"['ALUMINUM SCRAP TENSE AS PER ISRI(E)', 'Category']",['670'],['50131'],['Nonferrous Scrap - Aluminum'],,,,['Castings'],"[' dirt and other non-metallic items', ' brass', 'Iron']",['Aluminum'],['Clean aluminum castings which may contain auto and airplane castings but no ingots. Oil and grease not to total more than 2%.'],['Mixed Aluminum Castings'],,,['76'],['Tense'],,,,,
