,Relationship,full_community_id_src,name_src,Ar_trg,AtomicNumber_trg,Density_trg,MeltingPoint_trg,Symbol_trg,full_community_id_trg,name_trg
294,IS_COMPOSED_OF,733,C84500,26.981539,13,2.7,660.3,Al,322,ALUMINUM
295,IS_COMPOSED_OF,733,C84500,207.2,82,11.29,327.5,Pb,329,LEAD
296,IS_COMPOSED_OF,733,C84500,30.973762,15,*,44.1,P,942,PHOSPHORUS 
297,IS_COMPOSED_OF,733,C84500,65.38,30,7.13,419.5,Zn,328,ZINC
298,IS_COMPOSED_OF,733,C84500,63.546,29,8.96,1085,Cu,319,COPPER
299,IS_COMPOSED_OF,733,C84500,32.605,16,*,112.8,S,943,SULFUR 
300,IS_COMPOSED_OF,733,C84500,28.0855,14,2.33,1414,Si,333,SILICON
301,IS_COMPOSED_OF,733,C84500,121.76,51,6.631,630.5,Sb,331,ANTIMONY
302,IS_COMPOSED_OF,733,C84500,55.845,26,7.874,1538,Fe,321,IRON
303,IS_COMPOSED_OF,733,C84500,58.6934,28,8.902,1455,Ni,327,NICKEL
304,IS_COMPOSED_OF,734,C84800,63.546,29,8.96,1085,Cu,319,COPPER
305,IS_COMPOSED_OF,734,C84800,207.2,82,11.29,327.5,Pb,329,LEAD
306,IS_COMPOSED_OF,734,C84800,65.38,30,7.13,419.5,Zn,328,ZINC
307,IS_COMPOSED_OF,734,C84800,118.71,50,5.75,231.9,Sn,326,TIN
308,IS_COMPOSED_OF,734,C84800,65.38,30,7.13,419.5,Zn,328,ZINC
309,IS_COMPOSED_OF,734,C84800,118.71,50,5.75,231.9,Sn,326,TIN
310,IS_COMPOSED_OF,734,C84800,30.973762,15,*,44.1,P,942,PHOSPHORUS 
311,IS_COMPOSED_OF,734,C84800,207.2,82,11.29,327.5,Pb,329,LEAD
312,IS_COMPOSED_OF,734,C84800,63.546,29,8.96,1085,Cu,319,COPPER
313,IS_COMPOSED_OF,734,C84800,121.76,51,6.631,630.5,Sb,331,ANTIMONY
314,IS_COMPOSED_OF,734,C84800,28.0855,14,2.33,1414,Si,333,SILICON
315,IS_COMPOSED_OF,734,C84800,55.845,26,7.874,1538,Fe,321,IRON
316,IS_COMPOSED_OF,734,C84800,26.981539,13,2.7,660.3,Al,322,ALUMINUM
317,IS_COMPOSED_OF,734,C84800,58.6934,28,8.902,1455,Ni,327,NICKEL
318,IS_COMPOSED_OF,734,C84800,32.605,16,*,112.8,S,943,SULFUR 
319,IS_COMPOSED_OF,735,C85200,63.546,29,8.96,1085,Cu,319,COPPER
320,IS_COMPOSED_OF,735,C85200,207.2,82,11.29,327.5,Pb,329,LEAD
321,IS_COMPOSED_OF,735,C85200,65.38,30,7.13,419.5,Zn,328,ZINC
322,IS_COMPOSED_OF,735,C85200,118.71,50,5.75,231.9,Sn,326,TIN
323,IS_COMPOSED_OF,735,C85200,30.973762,15,*,44.1,P,942,PHOSPHORUS 
324,IS_COMPOSED_OF,735,C85200,26.981539,13,2.7,660.3,Al,322,ALUMINUM
325,IS_COMPOSED_OF,735,C85200,65.38,30,7.13,419.5,Zn,328,ZINC
326,IS_COMPOSED_OF,735,C85200,55.845,26,7.874,1538,Fe,321,IRON
327,IS_COMPOSED_OF,735,C85200,121.76,51,6.631,630.5,Sb,331,ANTIMONY
328,IS_COMPOSED_OF,735,C85200,207.2,82,11.29,327.5,Pb,329,LEAD
329,IS_COMPOSED_OF,735,C85200,32.605,16,*,112.8,S,943,SULFUR 
330,IS_COMPOSED_OF,735,C85200,58.6934,28,8.902,1455,Ni,327,NICKEL
331,IS_COMPOSED_OF,735,C85200,118.71,50,5.75,231.9,Sn,326,TIN
332,IS_COMPOSED_OF,735,C85200,28.0855,14,2.33,1414,Si,333,SILICON
333,IS_COMPOSED_OF,735,C85200,63.546,29,8.96,1085,Cu,319,COPPER
334,IS_COMPOSED_OF,736,C85210,63.546,29,8.96,1085,Cu,319,COPPER
335,IS_COMPOSED_OF,736,C85210,118.71,50,5.75,231.9,Sn,326,TIN
336,IS_COMPOSED_OF,736,C85210,207.2,82,11.29,327.5,Pb,329,LEAD
337,IS_COMPOSED_OF,736,C85210,55.845,26,7.874,1538,Fe,321,IRON
338,IS_COMPOSED_OF,736,C85210,74.9216,33,*,816.8,As,944,ARSENIC
339,IS_COMPOSED_OF,736,C85210,65.38,30,7.13,419.5,Zn,328,ZINC
340,IS_COMPOSED_OF,736,C85210,58.6934,28,8.902,1455,Ni,327,NICKEL
341,IS_COMPOSED_OF,736,C85210,26.981539,13,2.7,660.3,Al,322,ALUMINUM
342,IS_COMPOSED_OF,736,C85210,28.0855,14,2.33,1414,Si,333,SILICON
343,IS_COMPOSED_OF,736,C85210,63.546,29,8.96,1085,Cu,319,COPPER
344,IS_COMPOSED_OF,736,C85210,207.2,82,11.29,327.5,Pb,329,LEAD
345,IS_COMPOSED_OF,736,C85210,118.71,50,5.75,231.9,Sn,326,TIN
346,IS_COMPOSED_OF,737,C85300,63.546,29,8.96,1085,Cu,319,COPPER
347,IS_COMPOSED_OF,737,C85300,207.2,82,11.29,327.5,Pb,329,LEAD
348,IS_COMPOSED_OF,737,C85300,118.71,50,5.75,231.9,Sn,326,TIN
349,IS_COMPOSED_OF,737,C85300,30.973762,15,*,44.1,P,942,PHOSPHORUS 
350,IS_COMPOSED_OF,737,C85300,65.38,30,7.13,419.5,Zn,328,ZINC
351,IS_COMPOSED_OF,737,C85300,63.546,29,8.96,1085,Cu,319,COPPER
352,IS_COMPOSED_OF,738,C85310,207.2,82,11.29,327.5,Pb,329,LEAD
353,IS_COMPOSED_OF,738,C85310,63.546,29,8.96,1085,Cu,319,COPPER
354,IS_COMPOSED_OF,738,C85310,74.9216,33,*,816.8,As,944,ARSENIC
355,IS_COMPOSED_OF,738,C85310,118.71,50,5.75,231.9,Sn,326,TIN
356,IS_COMPOSED_OF,738,C85310,26.981539,13,2.7,660.3,Al,322,ALUMINUM
357,IS_COMPOSED_OF,738,C85310,65.38,30,7.13,419.5,Zn,328,ZINC
358,IS_COMPOSED_OF,738,C85310,58.6934,28,8.902,1455,Ni,327,NICKEL
359,IS_COMPOSED_OF,738,C85310,55.845,26,7.874,1538,Fe,321,IRON
360,IS_COMPOSED_OF,738,C85310,207.2,82,11.29,327.5,Pb,329,LEAD
361,IS_COMPOSED_OF,738,C85310,63.546,29,8.96,1085,Cu,319,COPPER
362,IS_COMPOSED_OF,739,C85400,118.71,50,5.75,231.9,Sn,326,TIN
363,IS_COMPOSED_OF,739,C85400,65.38,30,7.13,419.5,Zn,328,ZINC
364,IS_COMPOSED_OF,739,C85400,207.2,82,11.29,327.5,Pb,329,LEAD
365,IS_COMPOSED_OF,739,C85400,63.546,29,8.96,1085,Cu,319,COPPER
366,IS_COMPOSED_OF,739,C85400,118.71,50,5.75,231.9,Sn,326,TIN
367,IS_COMPOSED_OF,739,C85400,26.981539,13,2.7,660.3,Al,322,ALUMINUM
368,IS_COMPOSED_OF,739,C85400,28.0855,14,2.33,1414,Si,333,SILICON
369,IS_COMPOSED_OF,739,C85400,58.6934,28,8.902,1455,Ni,327,NICKEL
370,IS_COMPOSED_OF,739,C85400,207.2,82,11.29,327.5,Pb,329,LEAD
371,IS_COMPOSED_OF,739,C85400,55.845,26,7.874,1538,Fe,321,IRON
372,IS_COMPOSED_OF,739,C85400,63.546,29,8.96,1085,Cu,319,COPPER
373,IS_COMPOSED_OF,739,C85400,65.38,30,7.13,419.5,Zn,328,ZINC
374,IS_COMPOSED_OF,740,C85430,63.546,29,8.96,1085,Cu,319,COPPER
375,IS_COMPOSED_OF,740,C85430,26.981539,13,2.7,660.3,Al,322,ALUMINUM
376,IS_COMPOSED_OF,740,C85430,65.38,30,7.13,419.5,Zn,328,ZINC
377,IS_COMPOSED_OF,740,C85430,207.2,82,11.29,327.5,Pb,329,LEAD
378,IS_COMPOSED_OF,740,C85430,118.71,50,5.75,231.9,Sn,326,TIN
379,IS_COMPOSED_OF,740,C85430,208.9804,83,10.022,271.4,Bi,332,BISMUTH
380,IS_COMPOSED_OF,740,C85430,118.71,50,5.75,231.9,Sn,326,TIN
381,IS_COMPOSED_OF,740,C85430,55.845,26,7.874,1538,Fe,321,IRON
382,IS_COMPOSED_OF,740,C85430,26.981539,13,2.7,660.3,Al,322,ALUMINUM
383,IS_COMPOSED_OF,740,C85430,10.811,5,*,2076,B,946,BORON
384,IS_COMPOSED_OF,740,C85430,58.6934,28,8.902,1455,Ni,327,NICKEL
385,IS_COMPOSED_OF,740,C85430,30.973762,15,*,44.1,P,942,PHOSPHORUS 
386,IS_COMPOSED_OF,740,C85430,28.0855,14,2.33,1414,Si,333,SILICON
387,IS_COMPOSED_OF,740,C85430,65.38,30,7.13,419.5,Zn,328,ZINC
388,IS_COMPOSED_OF,740,C85430,54.938044,25,7.26,1246,Mn,330,MANGANESE
389,IS_COMPOSED_OF,740,C85430,207.2,82,11.29,327.5,Pb,329,LEAD
390,IS_COMPOSED_OF,740,C85430,63.546,29,8.96,1085,Cu,319,COPPER
391,IS_COMPOSED_OF,741,C85450,55.845,26,7.874,1538,Fe,321,IRON
392,IS_COMPOSED_OF,741,C85450,118.71,50,5.75,231.9,Sn,326,TIN
393,IS_COMPOSED_OF,741,C85450,63.546,29,8.96,1085,Cu,319,COPPER
394,IS_COMPOSED_OF,741,C85450,65.38,30,7.13,419.5,Zn,328,ZINC
395,IS_COMPOSED_OF,741,C85450,26.981539,13,2.7,660.3,Al,322,ALUMINUM
396,IS_COMPOSED_OF,741,C85450,54.938044,25,7.26,1246,Mn,330,MANGANESE
397,IS_COMPOSED_OF,741,C85450,118.71,50,5.75,231.9,Sn,326,TIN
398,IS_COMPOSED_OF,741,C85450,63.546,29,8.96,1085,Cu,319,COPPER
399,IS_COMPOSED_OF,741,C85450,55.845,26,7.874,1538,Fe,321,IRON
400,IS_COMPOSED_OF,741,C85450,207.2,82,11.29,327.5,Pb,329,LEAD
401,IS_COMPOSED_OF,741,C85450,58.6934,28,8.902,1455,Ni,327,NICKEL
402,IS_COMPOSED_OF,742,C85470,118.71,50,5.75,231.9,Sn,326,TIN
403,IS_COMPOSED_OF,742,C85470,26.981539,13,2.7,660.3,Al,322,ALUMINUM
404,IS_COMPOSED_OF,742,C85470,63.546,29,8.96,1085,Cu,319,COPPER
405,IS_COMPOSED_OF,742,C85470,63.546,29,8.96,1085,Cu,319,COPPER
406,IS_COMPOSED_OF,742,C85470,55.845,26,7.874,1538,Fe,321,IRON
407,IS_COMPOSED_OF,742,C85470,26.981539,13,2.7,660.3,Al,322,ALUMINUM
408,IS_COMPOSED_OF,742,C85470,207.2,82,11.29,327.5,Pb,329,LEAD
409,IS_COMPOSED_OF,742,C85470,65.38,30,7.13,419.5,Zn,328,ZINC
410,IS_COMPOSED_OF,742,C85470,30.973762,15,*,44.1,P,942,PHOSPHORUS 
411,IS_COMPOSED_OF,742,C85470,118.71,50,5.75,231.9,Sn,326,TIN
412,IS_COMPOSED_OF,743,C85500,63.546,29,8.96,1085,Cu,319,COPPER
413,IS_COMPOSED_OF,743,C85500,54.938044,25,7.26,1246,Mn,330,MANGANESE
414,IS_COMPOSED_OF,743,C85500,58.6934,28,8.902,1455,Ni,327,NICKEL
415,IS_COMPOSED_OF,743,C85500,65.38,30,7.13,419.5,Zn,328,ZINC
416,IS_COMPOSED_OF,743,C85500,207.2,82,11.29,327.5,Pb,329,LEAD
417,IS_COMPOSED_OF,743,C85500,55.845,26,7.874,1538,Fe,321,IRON
418,IS_COMPOSED_OF,743,C85500,63.546,29,8.96,1085,Cu,319,COPPER
419,IS_COMPOSED_OF,743,C85500,118.71,50,5.75,231.9,Sn,326,TIN
420,IS_COMPOSED_OF,744,C85550,63.546,29,8.96,1085,Cu,319,COPPER
421,IS_COMPOSED_OF,744,C85550,28.0855,14,2.33,1414,Si,333,SILICON
422,IS_COMPOSED_OF,744,C85550,207.2,82,11.29,327.5,Pb,329,LEAD
423,IS_COMPOSED_OF,744,C85550,55.845,26,7.874,1538,Fe,321,IRON
424,IS_COMPOSED_OF,744,C85550,58.6934,28,8.902,1455,Ni,327,NICKEL
425,IS_COMPOSED_OF,744,C85550,28.0855,14,2.33,1414,Si,333,SILICON
426,IS_COMPOSED_OF,744,C85550,118.71,50,5.75,231.9,Sn,326,TIN
427,IS_COMPOSED_OF,744,C85550,26.981539,13,2.7,660.3,Al,322,ALUMINUM
428,IS_COMPOSED_OF,744,C85550,65.38,30,7.13,419.5,Zn,328,ZINC
429,IS_COMPOSED_OF,744,C85550,63.546,29,8.96,1085,Cu,319,COPPER
430,IS_COMPOSED_OF,745,C85560,208.9804,83,10.022,271.4,Bi,332,BISMUTH
431,IS_COMPOSED_OF,745,C85560,118.71,50,5.75,231.9,Sn,326,TIN
432,IS_COMPOSED_OF,745,C85560,207.2,82,11.29,327.5,Pb,329,LEAD
433,IS_COMPOSED_OF,745,C85560,63.546,29,8.96,1085,Cu,319,COPPER
434,IS_COMPOSED_OF,745,C85560,208.9804,83,10.022,271.4,Bi,332,BISMUTH
435,IS_COMPOSED_OF,745,C85560,55.845,26,7.874,1538,Fe,321,IRON
436,IS_COMPOSED_OF,745,C85560,207.2,82,11.29,327.5,Pb,329,LEAD
437,IS_COMPOSED_OF,745,C85560,118.71,50,5.75,231.9,Sn,326,TIN
438,IS_COMPOSED_OF,745,C85560,74.9216,33,*,816.8,As,944,ARSENIC
439,IS_COMPOSED_OF,745,C85560,63.546,29,8.96,1085,Cu,319,COPPER
440,IS_COMPOSED_OF,745,C85560,65.38,30,7.13,419.5,Zn,328,ZINC
441,IS_COMPOSED_OF,745,C85560,58.6934,28,8.902,1455,Ni,327,NICKEL
442,IS_COMPOSED_OF,746,C85570,26.981539,13,2.7,660.3,Al,322,ALUMINUM
443,IS_COMPOSED_OF,746,C85570,63.546,29,8.96,1085,Cu,319,COPPER
444,IS_COMPOSED_OF,746,C85570,28.0855,14,2.33,1414,Si,333,SILICON
445,IS_COMPOSED_OF,746,C85570,26.981539,13,2.7,660.3,Al,322,ALUMINUM
446,IS_COMPOSED_OF,746,C85570,65.38,30,7.13,419.5,Zn,328,ZINC
447,IS_COMPOSED_OF,746,C85570,28.0855,14,2.33,1414,Si,333,SILICON
448,IS_COMPOSED_OF,746,C85570,30.973762,15,*,44.1,P,942,PHOSPHORUS 
449,IS_COMPOSED_OF,746,C85570,74.9216,33,*,816.8,As,944,ARSENIC
450,IS_COMPOSED_OF,746,C85570,58.6934,28,8.902,1455,Ni,327,NICKEL
451,IS_COMPOSED_OF,746,C85570,118.71,50,5.75,231.9,Sn,326,TIN
452,IS_COMPOSED_OF,746,C85570,207.2,82,11.29,327.5,Pb,329,LEAD
453,IS_COMPOSED_OF,746,C85570,63.546,29,8.96,1085,Cu,319,COPPER
454,IS_COMPOSED_OF,746,C85570,55.845,26,7.874,1538,Fe,321,IRON
455,IS_COMPOSED_OF,747,C85600,63.546,29,8.96,1085,Cu,319,COPPER
456,IS_COMPOSED_OF,747,C85600,65.38,30,7.13,419.5,Zn,328,ZINC
457,IS_COMPOSED_OF,747,C85600,118.71,50,5.75,231.9,Sn,326,TIN
458,IS_COMPOSED_OF,747,C85600,63.546,29,8.96,1085,Cu,319,COPPER
459,IS_COMPOSED_OF,747,C85600,207.2,82,11.29,327.5,Pb,329,LEAD
460,IS_COMPOSED_OF,747,C85600,54.938044,25,7.26,1246,Mn,330,MANGANESE
461,IS_COMPOSED_OF,747,C85600,58.6934,28,8.902,1455,Ni,327,NICKEL
462,IS_COMPOSED_OF,748,C85610,55.845,26,7.874,1538,Fe,321,IRON
463,IS_COMPOSED_OF,748,C85610,63.546,29,8.96,1085,Cu,319,COPPER
464,IS_COMPOSED_OF,748,C85610,118.71,50,5.75,231.9,Sn,326,TIN
465,IS_COMPOSED_OF,748,C85610,207.2,82,11.29,327.5,Pb,329,LEAD
466,IS_COMPOSED_OF,748,C85610,58.6934,28,8.902,1455,Ni,327,NICKEL
467,IS_COMPOSED_OF,748,C85610,207.2,82,11.29,327.5,Pb,329,LEAD
468,IS_COMPOSED_OF,748,C85610,118.71,50,5.75,231.9,Sn,326,TIN
469,IS_COMPOSED_OF,748,C85610,55.845,26,7.874,1538,Fe,321,IRON
470,IS_COMPOSED_OF,748,C85610,9.012182,4,*,1287,Be,948,BERYLLIUM 
471,IS_COMPOSED_OF,748,C85610,65.38,30,7.13,419.5,Zn,328,ZINC
472,IS_COMPOSED_OF,748,C85610,63.546,29,8.96,1085,Cu,319,COPPER
473,IS_COMPOSED_OF,749,C85660,63.546,29,8.96,1085,Cu,319,COPPER
474,IS_COMPOSED_OF,749,C85660,26.981539,13,2.7,660.3,Al,322,ALUMINUM
475,IS_COMPOSED_OF,749,C85660,55.845,26,7.874,1538,Fe,321,IRON
476,IS_COMPOSED_OF,749,C85660,207.2,82,11.29,327.5,Pb,329,LEAD
477,IS_COMPOSED_OF,749,C85660,118.71,50,5.75,231.9,Sn,326,TIN
478,IS_COMPOSED_OF,749,C85660,26.981539,13,2.7,660.3,Al,322,ALUMINUM
479,IS_COMPOSED_OF,749,C85660,74.9216,33,*,816.8,As,944,ARSENIC
480,IS_COMPOSED_OF,749,C85660,65.38,30,7.13,419.5,Zn,328,ZINC
481,IS_COMPOSED_OF,749,C85660,58.6934,28,8.902,1455,Ni,327,NICKEL
482,IS_COMPOSED_OF,749,C85660,54.938044,25,7.26,1246,Mn,330,MANGANESE
483,IS_COMPOSED_OF,749,C85660,63.546,29,8.96,1085,Cu,319,COPPER
484,IS_COMPOSED_OF,750,C85690,26.981539,13,2.7,660.3,Al,322,ALUMINUM
485,IS_COMPOSED_OF,750,C85690,63.546,29,8.96,1085,Cu,319,COPPER
486,IS_COMPOSED_OF,750,C85690,118.71,50,5.75,231.9,Sn,326,TIN
487,IS_COMPOSED_OF,750,C85690,51.9961,24,7.19,1907,Cr,431,CHROMIUM
488,IS_COMPOSED_OF,750,C85690,54.938044,25,7.26,1246,Mn,330,MANGANESE
489,IS_COMPOSED_OF,750,C85690,54.938044,25,7.26,1246,Mn,330,MANGANESE
490,IS_COMPOSED_OF,750,C85690,10.811,5,*,2076,B,946,BORON
491,IS_COMPOSED_OF,750,C85690,63.546,29,8.96,1085,Cu,319,COPPER
492,IS_COMPOSED_OF,750,C85690,118.71,50,5.75,231.9,Sn,326,TIN
493,IS_COMPOSED_OF,750,C85690,26.981539,13,2.7,660.3,Al,322,ALUMINUM
494,IS_COMPOSED_OF,750,C85690,51.9961,24,7.19,1907,Cr,431,CHROMIUM
495,IS_COMPOSED_OF,750,C85690,65.38,30,7.13,419.5,Zn,328,ZINC
496,IS_COMPOSED_OF,750,C85690,78.96,34,*,220,Se,945,SELENIUM 
497,IS_COMPOSED_OF,750,C85690,207.2,82,11.29,327.5,Pb,329,LEAD
498,IS_COMPOSED_OF,750,C85690,30.973762,15,*,44.1,P,942,PHOSPHORUS 
499,IS_COMPOSED_OF,751,C85700,63.546,29,8.96,1085,Cu,319,COPPER
500,IS_COMPOSED_OF,751,C85700,65.38,30,7.13,419.5,Zn,328,ZINC
501,IS_COMPOSED_OF,751,C85700,207.2,82,11.29,327.5,Pb,329,LEAD
502,IS_COMPOSED_OF,751,C85700,118.71,50,5.75,231.9,Sn,326,TIN
503,IS_COMPOSED_OF,751,C85700,26.981539,13,2.7,660.3,Al,322,ALUMINUM
504,IS_COMPOSED_OF,751,C85700,63.546,29,8.96,1085,Cu,319,COPPER
505,IS_COMPOSED_OF,751,C85700,65.38,30,7.13,419.5,Zn,328,ZINC
506,IS_COMPOSED_OF,751,C85700,58.6934,28,8.902,1455,Ni,327,NICKEL
507,IS_COMPOSED_OF,751,C85700,118.71,50,5.75,231.9,Sn,326,TIN
508,IS_COMPOSED_OF,751,C85700,55.845,26,7.874,1538,Fe,321,IRON
509,IS_COMPOSED_OF,751,C85700,207.2,82,11.29,327.5,Pb,329,LEAD
510,IS_COMPOSED_OF,751,C85700,28.0855,14,2.33,1414,Si,333,SILICON
511,IS_COMPOSED_OF,752,C85710,207.2,82,11.29,327.5,Pb,329,LEAD
512,IS_COMPOSED_OF,752,C85710,63.546,29,8.96,1085,Cu,319,COPPER
513,IS_COMPOSED_OF,752,C85710,26.981539,13,2.7,660.3,Al,322,ALUMINUM
514,IS_COMPOSED_OF,752,C85710,207.2,82,11.29,327.5,Pb,329,LEAD
515,IS_COMPOSED_OF,752,C85710,54.938044,25,7.26,1246,Mn,330,MANGANESE
516,IS_COMPOSED_OF,752,C85710,28.0855,14,2.33,1414,Si,333,SILICON
517,IS_COMPOSED_OF,752,C85710,26.981539,13,2.7,660.3,Al,322,ALUMINUM
518,IS_COMPOSED_OF,752,C85710,55.845,26,7.874,1538,Fe,321,IRON
519,IS_COMPOSED_OF,752,C85710,118.71,50,5.75,231.9,Sn,326,TIN
520,IS_COMPOSED_OF,752,C85710,63.546,29,8.96,1085,Cu,319,COPPER
521,IS_COMPOSED_OF,752,C85710,58.6934,28,8.902,1455,Ni,327,NICKEL
522,IS_COMPOSED_OF,752,C85710,65.38,30,7.13,419.5,Zn,328,ZINC
523,IS_COMPOSED_OF,753,C85800,63.546,29,8.96,1085,Cu,319,COPPER
524,IS_COMPOSED_OF,753,C85800,65.38,30,7.13,419.5,Zn,328,ZINC
525,IS_COMPOSED_OF,753,C85800,32.605,16,*,112.8,S,943,SULFUR 
526,IS_COMPOSED_OF,753,C85800,121.76,51,6.631,630.5,Sb,331,ANTIMONY
527,IS_COMPOSED_OF,753,C85800,54.938044,25,7.26,1246,Mn,330,MANGANESE
528,IS_COMPOSED_OF,753,C85800,26.981539,13,2.7,660.3,Al,322,ALUMINUM
529,IS_COMPOSED_OF,753,C85800,55.845,26,7.874,1538,Fe,321,IRON
530,IS_COMPOSED_OF,753,C85800,207.2,82,11.29,327.5,Pb,329,LEAD
531,IS_COMPOSED_OF,753,C85800,30.973762,15,*,44.1,P,942,PHOSPHORUS 
532,IS_COMPOSED_OF,753,C85800,28.0855,14,2.33,1414,Si,333,SILICON
533,IS_COMPOSED_OF,753,C85800,58.6934,28,8.902,1455,Ni,327,NICKEL
534,IS_COMPOSED_OF,753,C85800,65.38,30,7.13,419.5,Zn,328,ZINC
535,IS_COMPOSED_OF,753,C85800,74.9216,33,*,816.8,As,944,ARSENIC
536,IS_COMPOSED_OF,753,C85800,118.71,50,5.75,231.9,Sn,326,TIN
537,IS_COMPOSED_OF,754,C85900,65.38,30,7.13,419.5,Zn,328,ZINC
538,IS_COMPOSED_OF,754,C85900,63.546,29,8.96,1085,Cu,319,COPPER
539,IS_COMPOSED_OF,754,C85900,26.981539,13,2.7,660.3,Al,322,ALUMINUM
540,IS_COMPOSED_OF,754,C85900,121.76,51,6.631,630.5,Sb,331,ANTIMONY
541,IS_COMPOSED_OF,754,C85900,55.845,26,7.874,1538,Fe,321,IRON
542,IS_COMPOSED_OF,754,C85900,58.6934,28,8.902,1455,Ni,327,NICKEL
543,IS_COMPOSED_OF,754,C85900,54.938044,25,7.26,1246,Mn,330,MANGANESE
544,IS_COMPOSED_OF,754,C85900,65.38,30,7.13,419.5,Zn,328,ZINC
545,IS_COMPOSED_OF,754,C85900,28.0855,14,2.33,1414,Si,333,SILICON
546,IS_COMPOSED_OF,754,C85900,30.973762,15,*,44.1,P,942,PHOSPHORUS 
547,IS_COMPOSED_OF,754,C85900,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
548,IS_COMPOSED_OF,754,C85900,10.811,5,*,2076,B,946,BORON
549,IS_COMPOSED_OF,754,C85900,207.2,82,11.29,327.5,Pb,329,LEAD
550,IS_COMPOSED_OF,754,C85900,118.71,50,5.75,231.9,Sn,326,TIN
551,IS_COMPOSED_OF,754,C85900,63.546,29,8.96,1085,Cu,319,COPPER
552,IS_COMPOSED_OF,754,C85900,26.981539,13,2.7,660.3,Al,322,ALUMINUM
553,IS_COMPOSED_OF,754,C85900,32.605,16,*,112.8,S,943,SULFUR 
554,IS_COMPOSED_OF,755,C85910,26.981539,13,2.7,660.3,Al,322,ALUMINUM
555,IS_COMPOSED_OF,755,C85910,65.38,30,7.13,419.5,Zn,328,ZINC
556,IS_COMPOSED_OF,755,C85910,54.938044,25,7.26,1246,Mn,330,MANGANESE
557,IS_COMPOSED_OF,755,C85910,63.546,29,8.96,1085,Cu,319,COPPER
558,IS_COMPOSED_OF,755,C85910,32.605,16,*,112.8,S,943,SULFUR 
559,IS_COMPOSED_OF,755,C85910,10.811,5,*,2076,B,946,BORON
560,IS_COMPOSED_OF,755,C85910,26.981539,13,2.7,660.3,Al,322,ALUMINUM
561,IS_COMPOSED_OF,755,C85910,207.2,82,11.29,327.5,Pb,329,LEAD
562,IS_COMPOSED_OF,755,C85910,121.76,51,6.631,630.5,Sb,331,ANTIMONY
563,IS_COMPOSED_OF,755,C85910,55.845,26,7.874,1538,Fe,321,IRON
564,IS_COMPOSED_OF,755,C85910,58.6934,28,8.902,1455,Ni,327,NICKEL
565,IS_COMPOSED_OF,755,C85910,63.546,29,8.96,1085,Cu,319,COPPER
566,IS_COMPOSED_OF,755,C85910,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
567,IS_COMPOSED_OF,755,C85910,30.973762,15,*,44.1,P,942,PHOSPHORUS 
568,IS_COMPOSED_OF,755,C85910,65.38,30,7.13,419.5,Zn,328,ZINC
569,IS_COMPOSED_OF,755,C85910,118.71,50,5.75,231.9,Sn,326,TIN
570,IS_COMPOSED_OF,755,C85910,54.938044,25,7.26,1246,Mn,330,MANGANESE
571,IS_COMPOSED_OF,755,C85910,28.0855,14,2.33,1414,Si,333,SILICON
572,IS_COMPOSED_OF,756,C85920,26.981539,13,2.7,660.3,Al,322,ALUMINUM
573,IS_COMPOSED_OF,756,C85920,63.546,29,8.96,1085,Cu,319,COPPER
574,IS_COMPOSED_OF,756,C85920,65.38,30,7.13,419.5,Zn,328,ZINC
575,IS_COMPOSED_OF,756,C85920,32.605,16,*,112.8,S,943,SULFUR 
576,IS_COMPOSED_OF,756,C85920,58.6934,28,8.902,1455,Ni,327,NICKEL
577,IS_COMPOSED_OF,756,C85920,55.845,26,7.874,1538,Fe,321,IRON
578,IS_COMPOSED_OF,756,C85920,63.546,29,8.96,1085,Cu,319,COPPER
579,IS_COMPOSED_OF,756,C85920,65.38,30,7.13,419.5,Zn,328,ZINC
580,IS_COMPOSED_OF,756,C85920,28.0855,14,2.33,1414,Si,333,SILICON
581,IS_COMPOSED_OF,756,C85920,118.71,50,5.75,231.9,Sn,326,TIN
582,IS_COMPOSED_OF,756,C85920,47.867,22,4.5,1668,Ti,320,TITANIUM
583,IS_COMPOSED_OF,756,C85920,91.224,40,6.49,1855,Zr,436,ZIRCONIUM 
584,IS_COMPOSED_OF,756,C85920,12.0107,6,*,3550,C,947,CARBON 
585,IS_COMPOSED_OF,756,C85920,121.76,51,6.631,630.5,Sb,331,ANTIMONY
586,IS_COMPOSED_OF,756,C85920,10.811,5,*,2076,B,946,BORON
587,IS_COMPOSED_OF,756,C85920,207.2,82,11.29,327.5,Pb,329,LEAD
588,IS_COMPOSED_OF,756,C85920,26.981539,13,2.7,660.3,Al,322,ALUMINUM
589,IS_COMPOSED_OF,757,C85930,121.76,51,6.631,630.5,Sb,331,ANTIMONY
590,IS_COMPOSED_OF,757,C85930,63.546,29,8.96,1085,Cu,319,COPPER
591,IS_COMPOSED_OF,757,C85930,65.38,30,7.13,419.5,Zn,328,ZINC
592,IS_COMPOSED_OF,757,C85930,26.981539,13,2.7,660.3,Al,322,ALUMINUM
593,IS_COMPOSED_OF,757,C85930,65.38,30,7.13,419.5,Zn,328,ZINC
594,IS_COMPOSED_OF,757,C85930,121.76,51,6.631,630.5,Sb,331,ANTIMONY
595,IS_COMPOSED_OF,757,C85930,63.546,29,8.96,1085,Cu,319,COPPER
